id,text,sentiment
31,For more shopping try the market at LOCATION1 where there are lots of stalls and shops selling quirky things,None
9,For nice safe-but-trendy places I'd recommend around  LOCATION1,None
1328,For shopping I'd take them to south London and visit  LOCATION2 and also take them to LOCATION1,None
965,"For shopping, LOCATION1 is only a 10 minute bus ride away",None
768,"For your information I have been to LOCATION1 many times, it's a s hole",None
899,"Fortnum and Mason of Picadilly, known as the Queen's grocers s a fantastic store as is Harrods of LOCATION1",None
1207,"Fred Savage, 1970, LOCATION1  LOCATION2 Football Club's home is Stamford Brook",None
681,From LOCATION2 to LOCATION1 it is much the same route,None
937,"From journeys through LOCATION1 over the years (but without knowing it in great detail admittedly), I can advise you that at least half of the area is attractive, respectable, green and vibrant, which is what you are aiming for",None
737,From what I understand LOCATION1 is the safest and trendiest area,None
1473,"Further out, LOCATION2 is very genteel with lots of beautiful shops, LOCATION1 and is very leafy",None
1458,"Further out, and a little less hip but still fun, are LOCATION2 (south east) and LOCATION1 (south west)",None
79,GOk Wan and Gareth Gates live in LOCATION1,None
265,"Generally speaking, LOCATION1 is safer, quieter and more ''white''",None
1356,"Generally, anywhere with an SW postcode is a good place to live (except for LOCATION2 and LOCATION1)",None
455,Go to LOCATION1  it is in the commuter belt,None
776,"Good luck LOCATION1 Kebab 133 Essex Road London N1 2SN Telephone 020 7226 0812 Used to live near there, know it well",None
1030,"Good luck LOCATION1 is a very nice place to live , lots of artry farty t",None
726,Good luck London is one of the most gay friendly citys in the world so you dont need to worry however LOCATION1 has a very big gay community so you may want to look into that,None
349,"Good luck in your search  LOCATION1 is nice, and not as overpriced as other areas of London",None
1012,"Goths, punk, rocks, pubs, countless music venues, and loads of food   LOCATION1 High St",Positive
723,Great area is LOCATION1,None
329,"Green street will be easy to find your way round, but LOCATION1 you may have to walk through a few roads sometimes",None
438,"Have a great time in LOCATION2 and LOCATION1 You have to beware of scams , but it seems good",None
939,Have you walked around LOCATION1 or LOCATION2 to the areas where people actually live,None
820,"He lives in West London now, but his parents own a place in LOCATION1",None
992,"He used to work for a firm called Lucas and Co based in LOCATION1, E",None
1357,"Head to the LOCATION1 area - where you can see the major London landmarks and then visit LOCATION2 - good for  shopping, and cafes",None
936,"Heading towards LOCATION1 can get a little bit rougher, there aren't really any rough areas near LOCATION2 , just loads and loads of tourists",None
809,"Hello Stephanie, If you are travelling from LOCATION1 to London, then you should take the Underground line, which goes straight from London LOCATION1 Airport, and will take you into Central London",None
83,Here is a link to Zoopla which will give you an idea of prices in LOCATION1 (the nearest thing to the place you described),None
1259,"Here is something from Wikipedia: ""The hill from which LOCATION1 takes its name is probably the hill up and down which Ladbroke Grove passes, which has its summit near the point where St John's Church now stands",None
1146,"Hi Jam , They might be paying for a room in an apt , I have been in London property for about 20 years and I have never seen a LOCATION1 flat for that sort of money , it may also be a house share or flat share so it 's 80 a week plus bills and in London the bills can be quite high",None
835,"Hi, i'm going to be relocating to London soon, and have employment in LOCATION1",None
178,Holiday Inn in LOCATION1 is good if they are running a cheaper tourist deal which they do sometimes,None
180,"Hope all goes well, i dont think they will com to LOCATION1 but fingers crossed",None
1352,Hope it helps: LOCATION2and#x2F;LOCATION1 - great open park area with lots of tourists and attraction,None
442,"However , if you insist on living on your own , I really feel that LOCATION1 is a pretty cheap area",None
730,However LOCATION1 DOES exist as a postal county,None
1222,However LOCATION1 flats is a slight different thing all together,None
1037,"However, I can assure you there are some areas in LOCATION1 that are pretty rough",None
268,"However, I have had friends who have lived in LOCATION1, some still do",None
1074,"However, I would say the very worst area is LOCATION1",None
1325,"However, I've seen quite a lot of flats advertised in LOCATION1 that seem affordable, also in a place called LOCATION2 which is nearby",None
229,"However, LOCATION1 is not very pleasant, lots of council estates, it is pretty far from the centre, and the transport is terrible",None
733,"However, try the links below : - LOCATION1 property for sale and rent, NW3 flats and houses London PROPERTY GUIDE > NW3 and LOCATION1 PROPERTY GUIDE",None
172,Hundreds of people commute from LOCATION1 to London every day,None
200,I 'm sure you can probably find a house or flat share or look in neighbouring areas if it 's out of your price range LOCATION1 is a great area to live in and it is expensive,None
1149,"I actually think that LOCATION1 aint too bad of a place, I love shopping there",None
1284,I advice you to go shopping in LOCATION1 and LOCATION2(on a Saturday or sunday) for some alternative and vintage goodies,None
592,"I also Lived in LOCATION1 for a while, which is a really nice area, but you had to get a bus to the tube station, which was a pain",None
1267,I also lived in LOCATION1 another great area  and this time it was a studio apartment with kitchen and bath,None
155,I also love LOCATION1 ; LOCATION1 may still have some areas where you might find something,None
1393,"I always consider LOCATION2 to be great value for money - cheap rents in LOCATION1, decent public transport and good local amenities",None
1189,I always travel through LOCATION1 and it does look quite interesting but the fact that Ive seen way too many police cars and tape in the high street has made me think twice about visiting,None
335,"I am graduating soon, and live in inner LOCATION1",None
444,I am moving into LOCATION1 very soon,None
1163,"I can answer the safe affordable place to live part - try LOCATION1, LOCATION2, and surrounding areas",None
538,I can catch the tube into central London and back to LOCATION1,None
312,I can remember the LOCATION1 Dog Stadium when it was open,None
344,I can tell you that there is a large shopping centre in LOCATION1 called brent Cross,None
373,I can't recommend LOCATION1 for affordability,None
54,I cannot in all honesty say I've ever noticed any difference between folk in LOCATION1 or South London - all pretty much the same,None
308,I currently live in LOCATION1 and I love it,None
774,I currently live just off LOCATION1 and I like it,None
570,"I definitely recommend LOCATION1, it's a lovely place",None
309,"I do like LOCATION1,  and from what I remember, it is a culturally diverse area where some people still have some sense of community",None
714,"I do n't think there 's any safe place to live in London cause the chaos of drugs , alcohol and illegal aliens with the compliment of the government so they can control the masses with the DNA check and the national ID proposal etc Suton , and LOCATION1 are great",None
1340,I don't know anyone that's wanted to voluntarily move to LOCATION1 ;) LOCATION2 is not much better I'm afraid,None
18,I don't know much about LOCATION2 or LOCATION1,None
924,"I don't want to generalise on the people in LOCATION1, but I can tell you about the area",None
545,I dont have much money so I am obviously not going to be moving to LOCATION1,None
284,"I dont know exactly, but one of the main areas (or it used to be in the '60's), was LOCATION1, in particular LOCATION2",None
248,I even went into LOCATION1 at one point,None
275,I finally moved to LOCATION1 off of Portobello road and I LOVE IT,None
944,I find most of my friends end up in LOCATION1 one way or any other,None
744,I found LOCATION1 area a nice place to live,None
656,"I grew up in LOCATION1, West London and I loved it",None
615,I have a friend that wants me to go there and visit but being a Caucasian male i am dubious Does LOCATION1 or LOCATION2 have problems with violence,None
1063,I have been to London a few times but mostly stayed in hotels near LOCATION1 or Picadilly area,None
1188,I have heard that LOCATION1 is,None
1382,I have lived in LOCATION1 and thats a bit of a rough area so is LOCATION2 a better area,None
140,"I have lived in south London for a while and adored going to LOCATION1, one of the most vibrant place in the London",None
1087,"I have never had a problem in LOCATION1, even waiting for a night bus at 2am in the morning",None
425,I have recently got a job in LOCATION1 which I love and so would like to move to the area,None
680,I have the same issue with greek girls in LOCATION1,None
1240,I hear LOCATION1 and LOCATION2 are both very nice places to live,None
84,I hear LOCATION1 is nice,None
413,I intend to stay in London for 3 weeks in LOCATION1,None
1116,I just googled 'LOCATION1 leaflet job' and lots of genuine sites came up with jobs,None
957,"I know LOCATION1 Broadway quite well, but not the other two places",None
1141,"I know LOCATION1 only vaguely and it's okay,",None
826,I know a couple of people who live in LOCATION1 who really like it,None
426,I know that there is no such thing as cheap living in London but I'm sure that some places are cheaper than others and those are the places that we are interested in  As someone who had to move out of LOCATION1 (born and bred there) I can assure you it's not cheap I had to move to LOCATION2 (Zone 3) and a 1 bed flat is 900 a month,None
951,I know the London riots where in LOCATION1 and I am not sure if living in LOCATION1 would be a wise choice,None
599,"I like LOCATION1, but it's not for everyone",None
1490,I like the London borough of LOCATION2 in the south and the LOCATION1 in the north,None
606,I like the suburbs because it has less crime and not as many people ( but still busy enough ) LOCATION1 which is in the outskirts of London is nice,None
170,"I live a few miles from there, but haven't ever lived IN LOCATION1",None
900,I live in LOCATION1,None
1127,I live in LOCATION1 Green and I pay the same thing,None
1265,I live in LOCATION1 and don't listen to this person saying it's always unsafe,None
1103,I live in LOCATION1 and find it fairly safe (you obviously need to be a bit careful as you would anywhere),None
456,I live in LOCATION1 and find it perfectly safe in this suburban area,None
7,I live in LOCATION1 and have had no problems in the 10 years I have been here,None
1005,I live in LOCATION1 and i like the area with always something to do if you want to and also provides real calm places when you want it,None
137,I live in LOCATION1 and it has been voted one of the safest in London,None
282,I live in LOCATION1 and it takes me 10 minutes to LOCATION2 by train,None
954,"I live in LOCATION1 btw, which is also really beautiful, residential",None
758,I live in LOCATION1 in north it is quite brilliant that is where you want to be,None
794,I live in LOCATION1 my sis in Hamstead and like anywhere including LOCATION2 it depends who you meet,None
370,I live in LOCATION1 my whole life which has a notorious reputation,None
500,"I live in LOCATION1 so u put ""martial arts near LOCATION1""",None
1372,I live in LOCATION1 which is a nice residential area but LOCATION2 is also good,None
215,I live in LOCATION1 which is a short train ride away from central London and across the Thames from LOCATION2 and is full of history,None
700,I live in LOCATION1 which is in LOCATION2  there are lots of train links and buses which are regular and easily acessable,None
971,I live in LOCATION1 which is not far from LOCATION2,None
579,"I live in LOCATION1, and I love it  Its quite central, without being in the middle of the London, and the rent is still quite reasonable",None
734,"I live in LOCATION1, in West London and for the last 4/5 years, I've been hearing a sound which to me sounds like a siren or warning alarm",None
528,"I live in LOCATION1, in a nice house and with 2 nice cars",None
829,"I live in LOCATION1, it is the price we pay for being successful and a centre for immigration - which I am pro by the way",None
876,"I live in LOCATION1, its very safe but theres not much to do but its clean and pretty",None
667,I live in Scotland and I've been to London once in my life - now I have a job there and I'll be working near LOCATION1 tube station,None
378,I live in the LOCATION1 area and there are signs on Narrow Street directing people/cyclists to the pathways,None
967,I live just off LOCATION1 Road,None
1065,"I live not far from LOCATION1, and apart from it becoming very busy due to the new shopping centre , it is like any other ""normal"" place in London",None
778,"I live, work in West London - LOCATION1 but the wife prefers richmond",None
112,"I lived in LOCATION1 and it wasnt the best but the public transport in LOCATION2 is the best  You have a Tube station, a British rail station and a bus interchange",None
1091,I lived in LOCATION1 as a child,None
122,I lived in LOCATION1 for 10 years in the 1990s; it is the most genuinely suburban and very attractive,None
854,I lived in LOCATION1 for 4 years and it's only 20 mins on the train to LOCATION1,None
548,I lived in LOCATION1 for a year,None
298,I lived in LOCATION1 for over a yr and never had a problem I will have just turned 19 when I move,None
193,I lived in LOCATION1 in my first year of university,None
306,I lived in London last year in LOCATION2 which is very close to LOCATION1 via train,None
1125,I lived in al LOCATION1 and it was filthy and overcrowded,None
949,I love LOCATION1 area which is angel tube station,None
1036,I love LOCATION1 fully,None
736,I love living in LOCATION1,None
894,I mean the biggest mosque in europe is in LOCATION1,None
560,"I normally don't go down those areas, LOCATION1 is far better and safer",None
896,I noticed somebody else said that LOCATION1 is n't a nice place to live in,None
598,"I only found LOCATION1 University and UCA in LOCATION2,nothing else",None
859,"I prefer LOCATION1 myself as I was lucky enough to live there for a few years and the buildings are amazing, huge and the locals are lovely people",None
812,I read about the history of LOCATION1,None
702,I really can't think of anything interesting to do in LOCATION1 - and I live not far from it,None
90,I really enjoy the LOCATION1 area Lisa,None
950,I really like LOCATION1,None
218,I really suggest LOCATION1,None
251,I remember going to LOCATION2 for a job interview at a college there 3 years ago when I lived in LOCATION1,None
235,I should know i live in LOCATION1 which 15 mins away,None
1295,I think  LOCATION1 and LOCATION2 are the best (especially if you like your green),None
576,I think I'd like to live in LOCATION1 because it's a nice area with a village atmosphere on the Northern line so it's easy to get to LOCATION1,None
479,"I think I'd like to live in LOCATION2 as I have heard quite a few good things about the areas, especially LOCATION1 in particular",None
1175,"I think LOCATION1 is better but then I'm prejudiced I am originally from London, I grew up in LOCATION1",None
675,I think out of all the places you mention LOCATION1 would be my choice,None
1093,I think the whole of LOCATION1 is best avoided to be honest,None
1111,I think you mean LOCATION1,None
274,I think you'd find it tough to find something affordable in  LOCATION1,None
562,I use to live in LOCATION1 and personally LOVED it,None
296,I used to live in LOCATION1  and noticed it was continuously becoming a lovely place to live,None
804,I used to live in LOCATION1 LOCATION2,None
361,I used to live in LOCATION1 and thought it was relatively safe,None
80,"I used to live on Gloucester road which was lovely , not so loud and a really cool , relaxed atmosphere LOCATION1 is wonderful you will like it there only minutes from London and more affordable lots of art in bath",None
12,I wanted to hear from people who had experience of LOCATION1 rather than go on Met figures,None
998,I was about equidistant from LOCATION1 and LOCATION2 tube stations on the Northern Line,None
724,"I was brought up in LOCATION2, LOCATION1",None
236,"I was thinking LOCATION1, as it's got excellent links to the London, and is also close to Gatwick",None
765,"I wear trainers, a hoodie and a jacket if it's raining  A string bikini and high heels would get you warmed up Brilliant ideas, some haven't done,LOCATION1 great @LOCATION2",None
874,"I went to the Maritime museum in LOCATION1 a few weeks ago, and it is very good",None
176,I will not consider living in London or Greater London   I used to live in LOCATION1,None
1247,I will not lie to you LOCATION1 can be a little jagged around the corners sometimes,None
747,I work at LOCATION1 Wharf but normally travel by motorbike,None
333,"I work mate lives in LOCATION1 for 320 a month, he say's it ok",None
220,I would advise you a nice area in LOCATION2 called LOCATION1,None
1025,I would choose something in LOCATION1,None
1450,I would consider areas around LOCATION1 and LOCATION2,None
1269,"I would describe most of LOCATION1 as being like a foreign country , if you walk down the high street you'll be lucky to see a white a face",None
1343,I would give LOCATION1 and LOCATION2 a wide birth if I were you,None
780,"I would go for LOCATION1, the previous posters have obviously never been to both areas  I'm currently staying with my Mum in LOCATION1 (I'm a local)",None
1443,I would hardly consider LOCATION1 to far out  LOCATION2 is not an unsafe area,None
1462,"I would pick somewhere nice to live,perhaps in the suburbs (LOCATION2/LOCATION1) and travel into London,but thats just my opinion",None
935,"I would recommend LOCATION1 because it is 24 hours alive, nice shops and restaurants and ppl never get bored in LOCATION1",None
1203,I would recommend LOCATION1 over LOCATION1,None
89,"I would say LOCATION1 is quite safe,  a lot of very wealthy people living there",None
1205,I would say the most expensive part of London to live is LOCATION1,None
821,"I would suggest that living at the LOCATION1 end of bethnal would be properly scummy, it's horribly busy, dirty and overcrowded",None
1363,I would suggest you LOCATION1 and LOCATION2 are great places to live,None
1075,I would think ( but do n't know ) that LOCATION1 is fine,None
977,I wouldn't live in LOCATION1,None
1329,I wouldn't live in LOCATION1 (Too dangerous - it's way above the Met average for all types of crime) or LOCATION2 - which is both expensive and well above the Met average for Burglary and Robbery,None
1022,I wouldn't recommend LOCATION1 at all,None
1367,I'd recommend around LOCATION1/LOCATION2,None
749,I'd say LOCATION1,None
337,"I'd stay away from LOCATION1, there are much nicer places to live",None
658,"I'll be bias, I live in LOCATION1, live there all my life and I would pick LOCATION1",None
827,"I'm going to Goldsmiths University come September, situated in LOCATION1, and so I'll be moving down there in about month",None
976,I'm moving to LOCATION1 soon and just wondered if there were any past or current residents of the area who fancy telling me what its like,None
331,"I'm on the border of zone 5/6 and work in zone 1  These are really tourist areas, London commuting is easy so look at somewhere like LOCATION1 or LOCATION2  Yes there are for sale and rent",None
408,"I'm only 16, so there's a chance I can live somewhere like LOCATION1",None
802,"I'm planning on going to London next year to study at Access To Music, in LOCATION1",None
531,"I'm thinking of going to Harrods and LOCATION1, but we've been there before and I want to do something new",None
130,"I've been an exchange student at LOCATION1 uni for 6 months in 2008. The uni offers halls of residence in Trent Park (tube stop: LOCATION2, on the piccadily line, then there is a free mdx uni bus which brings u directly in uni), which is, of course, in the middle of a Park, and the bus that brings u out stops at 11 p",None
1396,I've been through LOCATION1 and along LOCATION2 on the coach and it looks really nice around there,None
640,"I've found a place in LOCATION1 (Belgrave Road for anyone who knows the area better) I stayed there a few months ago and loved it, but whats this place like to live in day to day",None
1100,I've got a space right next to me as long as you dont fart in bed LOCATION1,None
417,"I've just spent about five months there, and lived near LOCATION1",None
1167,I've lived in LOCATION1 all my life but last year i moved to spain,None
385,I've lived in LOCATION1 for all of my life (although i'm living on a university campus at the moment,None
558,I've lived in LOCATION1 for long periods and would recommend it,None
92,I've lived in LOCATION2/LOCATION1 area for about a year now and I absolutely love it here,None
473,I've lived in the LOCATION1 for years and I love it - I wouldn't want to live anywhere else,None
515,I've never been to either LOCATION2 or LOCATION1,None
233,I've never heard of LOCATION1 and I can't find where that is on google either,None
343,"I've now moved to live closer my job and am living in LOCATION1, but it's well rough, as many parts of inner London are",None
623,I've recently moved away from LOCATION1 and miss it like you wouldn't believe,None
904,I've seen a few places online in LOCATION1,None
228,I've started thinking about moving to LOCATION1 even though its expensive,None
1076,I've stayed in the Vegas hotel near LOCATION1,None
392,"I`d go for LOCATION1 ,sounds great",None
1129,"Id stay away from LOCATION1, pretty rough",None
930,If I had a real choice I'd move back to LOCATION1,None
614,If I had the choice I would live just north of LOCATION1 which has some very nice areas and also has easy access to LOCATION2,None
504,"If I had the dough, I'd opt for LOCATION1, (where me girlfriend comes from)",None
567,If I were you I would try the LOCATION1 area,None
2,"If I were you, I'd look into LOCATION1",None
1195,"If anyone comes door to door I video them, it's amazing how quickly they disappear  i live in a flat on LOCATION1 so i should defently get offered a fire alarm but no one has offered",None
288,If anything LOCATION1 is the scum of all scum places,None
486,"If it is in your budget then LOCATION1, near LOCATION1 may be your choice",None
682,"If it was the side closer to LOCATION1, I would not accept as I know it can be dangerous there",None
1398,If money is no object look at LOCATION2 and LOCATION1,None
485,If not the local council may have records in their libraries department  There was one on LOCATION1 flats LOCATION2 e12 they wre identified by a yellow diomond on the back of thier tunic,None
795,"If the only London suburbs you've been to are LOCATION2 and LOCATION1, then I imagine you have a favourable impression of what Greater London in general is like",None
231,"If you are on a budget, people usually stay in the LOCATION1 area which is very popular , and has pretty good nightlife of its own",Positive
24,"If you are poor, you might live in LOCATION1",None
839,"If you are working in the London , LOCATION1 is only 15 mins on c2c overland train , which is good if you do n't much fancy the tube",None
883,If you can afford it then LOCATION1 ( where LOCATION1 is ) is gorgeous but out of most people 's price ranges,None
1225,If you do n't mind being further out of London LOCATION1 is another option and more affordable than richmond,None
1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,None
499,"If you don't like 'Dangerous' places , I really recommend not moving to LOCATION1",None
192,"If you don't mind about a fairly lengthy train commute, it would be lovely to live on the LOCATION1",None
510,"If you go South of the river, a comparable place is LOCATION2, not LOCATION1",None
1399,"If you go further into the centre of London then there's LOCATION1, LOCATION2",None
1070,"If you like curry, art, markets and crowds you will like LOCATION1",None
1368,"If you like shopping, check out LOCATION2 market and LOCATION1",None
369,If you like themeparks then LOCATION1 has a lot of child friendly things including a mini zoo and aquarium - not sure if it 's open in January - have to check,None
1102,"If you mean flying from the US, then it's basically only LOCATION1 and Gatwick that handle long-haul flights, and it does't matter which one you fly into as it's easy to get from either to the London centre",None
657,"If you mean in NW London, I would highly recommend LOCATION1",None
3,"If you miss your countrymen , then I think that LOCATION1 is the place to be",None
87,If you want LOCATION1 then Outer south-East London makes the most sense,None
0,If you want to go out drinking where the cool kids go head  to LOCATION1,Positive
57,"If you want to live in LOCATION1, try aiming for LOCATION2",None
517,"If you want to live in the middle of it all then somewhere like the docklands is good , especially LOCATION1 , which is very touristy",None
679,"If you were to look at your ""one hour"" limit in terms of time rather than distance, you can get a long way from LOCATION2 or LOCATION1 stations in an hour and live a bit further out",None
1369,"If you wish to live closer to Central London, look into areas like LOCATION2, LOCATION1",None
1403,"If you're looking at areas to live, LOCATION1 and LOCATION2 are fine",None
1212,"If you're out a lot, don't buy a ground-floor flat  I used to live in LOCATION1 and often passed through Kenninton",None
1449,"If you're up to spend a lot, theres a lot of posh places across LOCATION2 and LOCATION1",None
1224,"If your on a tighter budget try LOCATION1,LOCATION2 areas Yes S",None
1135,Im not a fan of LOCATION1 at all,None
962,Images of LOCATION1 - the camera never lies,None
8,In LOCATION1,None
99,In LOCATION1 you can get a bedsit with seperate bathroom and kitchen for circa 620 per month,None
1412,"In LOCATION1 you've got loads of shops, bars and restaurants and it's only a short walk to LOCATION2e for cinemas and more bars and shops",Positive
226,"In LOCATION2, LOCATION1 area belong to mostly bengali from Bangladesh",None
529,In N16 you either frequent small cafes along LOCATION1 High Street smoking bubble pipes,None
565,In an area called LOCATION1,None
1121,In comes LOCATION1,None
157,"In fact you do n't live too far from where my boyfriend lives LOCATION1 is inbetween , its nice because its close to the thames , and very central",None
1285,"In fact, both LOCATION2 and LOCATION1 contain some of the grandest suburban areas of Greater London",None
1298,In other words the best place to live in London is LOCATION1 and LOCATION2,None
1297,"In terms of value and proximity to central London, I would consider the LOCATION2 area and other areas of LOCATION1 that are on the DLR",None
1158,In the LOCATION1 area of LOCATION1 you will find the Roundhouse a great theatre/arts venue,Positive
6,"Islam has not taken this area over, so it's not all bad, but LOCATION1 council is 'Loony Left' PC Brigade  Another yank that seems to think that the UK is ruled by people that think women should cover up",None
771,"It 's a myth that LOCATION1 is cheap , prices have shot up due to the Olympics The words `` dont cost too much '' and `` London '' dont belong in the same sentence",None
104,"It actually shows that the most ""dangerous"" area is probably the area you immediately think of when you think of London, LOCATION1",None
651,"It annoys me when people say I ""live"" in LOCATION1, LOCATION2 etc  when they rent and I am just thinking you don't really live there because you don't own it",None
402,It depends on which bit of LOCATION1 you are looking at,None
1209,"It depends really - there are loads of suburbs out in the Metropolitan/Essex area, or you can plump for LOCATION1 - both sets of surburbs are kind of similar",None
1119,It depends where in LOCATION1,None
722,It has to be in LOCATION2 - LOCATION1,None
1021,It is a LOVELY place  LOCATION1,None
152,"It is about 440 miles this way; not necessarily the most direct route, but decidedly the quickest  After joining the M40 at LOCATION1, the next urban area is Sighthill in Edinburgh",None
1049,It is also much easier to travel to LOCATION1,None
509,It is in the LOCATION1,None
1048,"It is in the London borough of LOCATION2 though and that has a reputation as being a bit rough, but, I have friends who live in and around LOCATION1, and they're the arty/graphic designer/posh type",None
970,It is named after an extinct bird which lived on LOCATION1 Common and hardly anywhere else in the world,None
480,It is true that there are some very rough areas not too far away  LOCATION1 in particular is notorious,None
492,"It was the Crown Tavern, in LOCATION1",None
1144,"It's an old sewage plant in LOCATION1, reclaimed and nowa haven for wildlife, especially birds",None
1253,It's called LOCATION1,None
55,It's not like districts like  LOCATION1 or LOCATION2,None
47,It's on LOCATION1 which is walking distance to the victoria Line,None
403,Just around the corner from LOCATION1 is  one of the largest parks in London also containing London Zoo,None
1206,Just avoid LOCATION1 and LOCATION2 unless you want to just go home and stay at home each evening (some parts are rough,None
1061,"Just be careful of LOCATION1, it can be scary there especially when traveling there at night alone",None
1107,Just exercise the same caution as you would do at home LOCATION1 is half gentrified and upmarket and the other half is full of bars and restaurants V safe,Positive
264,"Just outside the main LOCATION1 area is very different, though",None
181,"Just up to road in LOCATION1 is plain dangerous, I myself was mugged with a knife there once, and I would thoroughly discourage you to look for anything there",None
94,"Just watch out for LOCATION1, thats a no-go",None
628,Kent County Council has no jurisdiction over LOCATION1,None
587,Know some parts of LOCATION1,None
447,"LE3 0LE Tel: 01162547910 CAFE LA MARQUISE Address: 439 LOCATION1 Road, London",None
816,"LOCATION1  has lost it's edge, as well as being very expensive to live in",None
326,LOCATION1  is busy and very trendy,None
245,LOCATION1 ( M40 .,None
132,"LOCATION1 ( NW1 ) is ok , but beware of certain council blocks which do have a reputation",None
42,"LOCATION1 ( near by ) is my fave one in London ~ some vintage , some handmade , new designers , weird stuff ~ its brilliant",None
856,LOCATION1 (China town),None
151,LOCATION1 (Location- West) -A quiet leafy suburb with some upmarket bars and pubs,Positive
1208,"LOCATION1 (Location-South Westt) - quiet, fairly cheap suburb",None
673,LOCATION1 (N19),None
258,"LOCATION1 (SW4) is  an extremely popular area with young professionals, probably due to the huge selection of pubs, bars, restaurants and late-night venues in the area",Positive
1321,LOCATION1 (W12) and LOCATION2 (W6) are further away,None
1183,LOCATION1 (great spot for tennis fans,None
123,LOCATION1 - Known for an alternative scene,None
564,LOCATION1 - LOCATION2 area,None
376,LOCATION1 - This is an area that is due for regeneration but it isn't really here yet,None
1414,"LOCATION1 - bit more older middle class rich area, very nice, not so many pubs and very expensive LOCATION2 - lovely villagey feel and close to the beautiful hampstea heath, bit further out",Positive
502,"LOCATION1 - high tea at the Ritz, Fortnum and Mason, Picadilly Circus (think Times Square)",None
645,LOCATION1 - lots of rich folk live around that area,None
1444,LOCATION1 / LOCATION2 is a bit busy but with great places to walk and there are lots of houses which are away from any main roads,None
1335,LOCATION1 / LOCATION2 is very cool for shopping and the young people still love to hang out there for live music and drinking,Positive
1251,LOCATION1 8.0 Miles,None
1019,LOCATION1 Common,None
993,"LOCATION1 Cross, Westfield, Oxford Street",None
516,"LOCATION1 Fill me in on details and answers, best answer - 10 points",None
27,LOCATION1 I fooking love it :),None
379,"LOCATION1 I particularly loved , with the wonderful park ( starting point of the London Marathon ) , cool pubs and to be right beside the thames is always great",Positive
649,LOCATION1 LOCATION1 is a great but expensive area,None
475,LOCATION1 Located in Zone 2 and quite centralised when it comes to working in the London but has a known reputation which will make grown men avoid that area at all times of the day,None
1104,LOCATION1 Lock has a bridge over the canal where there are lots of bars etc  A big JD Sprts,Positive
1159,LOCATION1 Me,None
1165,"LOCATION1 North, SE1.not really  its ok though",None
404,LOCATION1 Railway Station the #1 Most Busiest Railway Station in the World,None
1211,LOCATION1 Road is well known for second hand book shops,None
991,LOCATION1 Village,None
513,LOCATION1 W1. It is the hub of London providing most everything a body would ever need or want,None
1000,LOCATION1 actually has quite a cool feel to it~,None
1151,"LOCATION1 ai n't bad , actually",None
526,LOCATION1 aint that bad trust me,None
552,LOCATION1 airport has the quickest and best access to London using the Tube,None
885,LOCATION1 also has a large black population,None
575,"LOCATION1 also has a large, and quite wealthy, Korean population because several Korean companies have their London offices in the area",None
629,LOCATION1 also has great transport links to the centre of London and the London There 's not really a class divide in areas of London - you will find the very rich and the very poor living very close together,None
1073,LOCATION1 also has it 's share but there 's no tube there so you 'd have to get the bus,None
710,"LOCATION1 and LOCATION2  Sorry, but it depends on the colour of your skin",None
211,LOCATION1 and LOCATION2 Common have the only remaining island platforms in tunnel,None
1332,"LOCATION1 and LOCATION2 are also places where a lot of single people live, reasonably central and with a lot going on locally",None
1475,"LOCATION1 and LOCATION2 are great for pubs and bars,",Positive
1453,LOCATION1 and LOCATION2 are less good in terms of public transport and you might feel you need a car there Stay away if you are working person,None
1376,LOCATION1 and LOCATION2 are not the nicest places in London,None
1318,LOCATION1 and LOCATION2 are probably the most well known slum areas,None
1289,LOCATION1 and LOCATION2 are the nicest areas and LOCATION1 in particular has more of a villagey feel,None
1420,LOCATION1 and LOCATION2 are unpleasant,None
1480,LOCATION1 and LOCATION2 have great transport links and there is plenty of affordable accommodation,None
412,LOCATION1 and LOCATION2 have very high unemployment,None
1342,LOCATION1 and LOCATION2 is just great as it 's near the river and park,None
1374,LOCATION1 and LOCATION2: Both full of rich spoilt snobs with three car garages,None
201,LOCATION1 and surrounding streets are the most expensive to live in,None
563,"LOCATION1 and the areas  close to LOCATION1 are really nice (expensive, though)",None
195,LOCATION1 and the surrounding area is one of the safest areas of Greater London,None
1101,LOCATION1 area is cheaper to live and ypu can commute from there,None
49,LOCATION1 area is cool,None
135,LOCATION1 area is fairly central so it is expensive,None
138,LOCATION1 area is very good,None
522,"LOCATION1 area, more posh and a better quality of living than in LOCATION2",None
810,LOCATION1 best place fun and hip but affordable,None
1045,"LOCATION1 can be a nice area - near the cemetery is good , but maybe too expensive for you",None
902,LOCATION1 can be cheap both for accomodation and work,None
77,"LOCATION1 can be pretty rough , but then you can not guarantee safety anywhere , just be sensible and do n't go anywhere that is not lit properly , stay where there are lots of people and do n't get into any arguments , you 'll be as safe there as anywhere",None
1202,LOCATION1 certainly is indundated with tourists,None
619,LOCATION1 especially has become VERY trendy and cool in the last few years,None
1033,"LOCATION1 feels very much a part of London and it's only zone 3, so transport costs are lower",None
188,"LOCATION1 for a quirky atmosphere, so it's said  Goldas green",None
214,LOCATION1 for pub bands  to a strip club,Positive
1090,"LOCATION1 has a Waitrose , Pizza Express and its own tube station",None
