id,text,sentiment
1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",Negative
757,"The counties that places were in prior to this change are still used today in postal addresses, for example LOCATION2 Essex, LOCATION1 Middx",None
443,"The further you go in, the higher the figures rise; with LOCATION2 and LOCATION1 having the highest figures across all crime categories",Negative
383,The lived in the LOCATION1 and LOCATION2 districts,None
1286,The most expensive areas are probably LOCATION2 and LOCATION1 in Central London,None
674,The outskirts of London (for example LOCATION1 in LOCATION2) are filled with pretty wealthy areas,None
249,The proposed north-south cross-river tramway between LOCATION2 and LOCATION1 is also in doubt Central London used to be run entirely on trams many decades ago,None
1308,The transport links into central London are excellent and a cab back from LOCATION2 or LOCATION1 at night is n't that expensive,None
1313,The worst areas are the LOCATION2 LOCATION1 - In my opinion the worst part of London,None
1276,Then there are nice suburbs like LOCATION1 or LOCATION2,None
1301,"There are also lots of great parks to hang out in nice weather, LOCATION2 of course but also LOCATION1",None
1300,"There are estates nearby (also in LOCATION2 and LOCATION1) where there are gangs, drugs, gun and knife crime",Negative
1347,"There are good pubs and restaurants in LOCATION2, but not really in LOCATION1",None
1373,"There are lots of possibilities for going out  in LOCATION2 or LOCATION1, and transport connections are excellent",None
1362,"There are some parts like LOCATION2, LOCATION1, that are too lovely to put into words",None
1494,"There are very few restaurants in LOCATION1, If you like Malaysian food, you should definitely try Kaya House in nearby LOCATION2",None
1287,"There is also LOCATION2, which is an area perhaps comparable to LOCATION1 and equally favoured by the Japanese",None
1277,There's a Tesco and a Waitrose in LOCATION2 and an Asda  on the LOCATION1 (which is cheap),None
1052,"There's a Tesco metro and Lidl ;-) by the tube, a bigger Tesco towards LOCATION1 and a big Sainsburys up in LOCATION2",None
183,"There's plenty of historical or simply interesting sites e g  LOCATION2, LOCATION1 Market, The Clink, Leicester Square and Trafalgar Square are both interesting and nice places to wander round  As a student through to my late twenties I loved living in central London",None
107,"This postcode covers two areas, LOCATION1 and LOCATION2",None
313,"This should give you a rough idea or wages/accommodation etc  've been offered a job in LOCATION1 (LOCATION2) and am looking for somewhere to live, I've found loads of accomodation within my price range, but am really not sure of which areas are within decent travelling times",None
353,This would increase the already saturated congestion especially between LOCATION1 and LOCATION2,None
118,"To compare the Greater London suburbs with urban areas in France , LOCATION2 is more similar to French suburbs than LOCATION1 is , due to the higher density of housing and also the tram lines running through the town",None
685,Top end of LOCATION2 is just a few minutes walk from the lovely area that is LOCATION1 (the Parliament Hill end),None
1354,Try LOCATION1 and LOCATION2 - all on the Piccadilly Line,None
720,Try a place called LOCATION1 20 mins by train from London LOCATION2,None
311,Welcome to LOCATION2 A Londoner from LOCATION1 - next borough along,None
1319,Well the best places to live in London are in the LOCATION2 and the very central LOCATION1,None
1489,Would not say LOCATION1 or LOCATION2 less pleasant,None
1439,"Yeah, LOCATION1 has it fair share of violence, but so does LOCATION2",Negative
1068,Yes there are safe parts of LOCATION2 but far fewer than say LOCATION1,None
1339,"Yes, LOCATION2 is one of the most strongly Jewish areas of London (probably only beaten by LOCATION1, which is nearby)",None
375,"Yesterday I cycled from LOCATION2 in the west, through LOCATION1 to the London and saw precisely nothing",None
1358,You can easily get to the centre/London from LOCATION2 or LOCATION1,None
542,You can get a bus from LOCATION2 to LOCATION1 corner in 15 minutes,None
1402,You could also look at LOCATION2 or LOCATION1,None
1435,You could go South of the river and look at LOCATION2 or LOCATION1 both of which are in zones 1 and 2 and have good transport links,None
1487,"You could go to LOCATION2 (an Indian area) or LOCATION1 and buy things cheap from Indian shops there, until you have had a chance to explore other reasonable shops",None
933,"You could look at somewhere like LOCATION1 which is only 20 minutes on train to LOCATION2, very safe and quiet and a little cheaper than nice areas that are more central",None
1440,"You could look in the area around LOCATION1, and LOCATION2",None
591,You could possibly try to compare rent prices between flats in  LOCATION1 and LOCATION2 and other boroughs in the west of London,None
1459,You could try researching LOCATION2 and places near it like LOCATION1,None
295,"You might just find a bedsit or a ""studio"" as they are now called in a grotty part of London like LOCATION2 or LOCATION1 for 600 pounds but that will be the bare minimum including bills, and the street you are on and the people in your block of flats will probably be quite skanky or even dangerous",Negative
1316,"You might want to consider LOCATION1 or parts of LOCATION2,all up and coming areas and  relatively quite pleasant and affordable areas to live in and not too far in terms of commuting distance to central London",None
1056,"You're also walking distance from both LOCATION1 and Queen's Park, which are slightly more upmarket with excellent restaurants again, and a longish walk to LOCATION2, a lovely wild space with arguably one of the best views over London, and Kenwood House  The best town north west of London is about 8,000 miles NW of London",None
1451,"You're right in that LOCATION2, LOCATION1, etc  are very expensive , but most of the nice and safe places will be expensive too",None
1486,"all our parks in London are beautiful and LOCATION1 and LOCATION2 are the best parks ever; they're really big, right in central London",None
128,"also LOCATION2 has two different type of post codes , n9 and n18 again different to LOCATION1 as there en1 and en2 .",None
972,for a map look at  used to live in LOCATION1 (which borders LOCATION2 - you'll be very near) which is a really cool area,None
1483,"here's a bit of info: , LOCATION1, LOCATION2 would be okay",None
439,i found a website with 4 bedrooms flats  but they are all around the area LOCATION2 or LOCATION1,None
454,i live in LOCATION2 and have been to LOCATION1 before,None
1360,i read somewhere that LOCATION1 and LOCATION2 are zones to avoid due to crime rate and rough areas,Negative
1441,i strongly recommend living in LOCATION2 or LOCATION1 as it is probably the best place in London to live in,None
1156,i would say to live in north LOCATION2 in the area called LOCATION1,None
287,"in LOCATION1, that way when you are going to and from LOCATION2 all you have to do is get on the train and not have to worry about getting across London on the Tube with your suitcases and risk delays and so on",None
699,is your best bet  Enter your requirements on  am thinking of LOCATION2 and preferably near LOCATION1,None
994,like LOCATION1 or LOCATION2,None
1431,"parts of LOCATION2 are ok, LOCATION1 is nice too but dearer",None
1290,the most decent places are  LOCATION2 and LOCATION1,None
363,"well , i ` m not in London at the moment (  sad face  ) , but when i was there , i lived in archway , LOCATION2 and LOCATION1 Why are you asking , tihs is a personal question",None
1304,"well, you could try anything in  LOCATION2 area, close to LOCATION1 might be a bit too expensive",None
1379,you also have really nice areas like LOCATION2 and LOCATION1,None
