id,text,sentiment
598,Also it depeneds where you live this is what i can say for most parts of LOCATION1,None
162,Also places like LOCATION1,None
2650,Also take a look at areas such as  LOCATION1 and LOCATION2,None
1179,"Also try LOCATION1, one of my favourite places in the capital",None
99,"Also try LOCATION1, one of my favourite places in the capital , populated by a lot of wealthy people so as long as you have plenty of cash to pay the rent you should have a great time",None
274,Also worth a visit is LOCATION1 for it's famous horsestable market which is like an Aladdin's Cave of curios,Positive
1380,"Also, I'm not sure whether you'd consider this a good or a bad thing (I say good), but LOCATION1 in particular happens to have a fairly sizeable Irish population",None
1180,"Also, LOCATION1  has both National Rail and Overground Trains",None
2997,"Also, as a general rule, LOCATION1 is the cheapest area, followed closely by LOCATION2",None
1957,"Also, my grandfather was born and lived in the St  Giles ,LOCATION2 area and on his birth certificate(1879) it said St  Giles,LOCATION1",None
1799,"Also, there are many different neighbourhoods in LOCATION1",None
385,"Also, when the Jubilee Line is closed it's just a quick, frequent bus ride to LOCATION1 for the Northern Line (zone 3)",None
1654,"Also, you might want to check out LOCATION1 - it's a posh area just North of the centre,  with nice upmarket pubs/cafes/delis",None
2406,Alternatively Trent Park in LOCATION1 has a small animal section,None
2711,Alternatively move to somewhere like LOCATION2 ro LOCATION1 which isnt London but is still within 30 minutes,None
2940,Alternatively try LOCATION1 / LOCATION2 (loads of bars and restaurants),None
1002,"Alternatively,  LOCATION1 's likely the closest to the centre you can get while still being able to pay rent and bills without eating bread and butter all month",None
1293,"Although LOCATION1 has had a bad reputation in the past, I have lived here for 8 years now and have found the area I live in very friendly and quiet",None
1556,Although LOCATION1 is picturesque with its park and  it does have quite a high crime rate and because it is close to the centre of London it is rarther expensive,None
1027,"Although the area has a lacklustre reputation, the housing stock around LOCATION1 is not cheap at all",None
1924,An excellent secondary school called Dunraven is in LOCATION1 on LOCATION2,None
34,And LOCATION1 is certainly overpriced (although where isnt in London,None
1573,"And LOCATION1, well my Mum and Dad live in LOCATION1",None
1500,"And WC1 is not the London, it's LOCATION1 if i'm not wrong",None
350,And if you talk cockney to anyone even the white LOCATION1 born and bred will look at you like your an idiot,None
197,And of course LOCATION1 rd doesn't count,None
1116,And then there's LOCATION2 or right in the heart of LOCATION1,None
936,And to make matters worse this has spread to most areas of LOCATION1 with the support of New Labour movement,None
1473,And you don't have a cockney accent if you're from LOCATION1,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,None
2731,"Another area you might look at too is LOCATION1 which has most of the same qualities , but the journey to Gatwick will be longer from there Yeah , east LOCATION2 is fairly accessible to London",None
1471,Another nice area is LOCATION1,None
207,Another nice little town close to LOCATION2 is LOCATION1,None
2872,Another option is LOCATION2 and LOCATION1 in Surrey,None
375,"Another option may be, LOCATION2 which is located in LOCATION1 and is an area with a real village feel to it",None
735,Another place I would suggest is LOCATION1 which is just around the corner from St  Paul,None
1146,Another place that's great to go is LOCATION1,None
1628,"Another regularly excellent venue is  in LOCATION1 market, which has free live jazz and classical gigs four times a week",None
440,Any LOCATION1 area is good,None
1715,"Any of my old buddies live up towards LOCATION1, -would be nice to see them,too",None
2078,"Any where but LOCATION1, its rough and dangerous",None
1467,"Anyhow , LOCATION1  is nice to live and has lots going on at night ( taking the night bus home sucks as well 'cause the tubes stop at 12ish )",None
384,"Anyway , London is huge but LOCATION1 is probably your best bet",None
640,"Anyway I hope this helps, I know LOCATION1 pretty well (lived here all my life",None
1603,"Anyway, LOCATION1 is where a lot of my 27 year old friends live",None
2935,Anywhere BUT LOCATION1 or LOCATION2,None
295,"Anywhere around LOCATION1 and LOCATION2, for example, can command extortionate rent",None
1521,Anywhere around LOCATION1 is up and coming with the new Olympic village being built and its accompanying Westfiled shopping centre,None
924,Anywhere north of London is going to be cheap compared to LOCATION2  i live in LOCATION1,None
1630,"Apart from the crime that goes on in LOCATION1, it has the whole amazing cultural vibe",None
2417,"Apart from there , you could also find them in LOCATION2 and LOCATION1 along the A10 which is a big Turkish and Kurdish area We are a family with a thirteen year old daughter who currently live in Spain , and are in the process of moving to the UK , London specifically",None
1490,"Apart from there, you could also find them in LOCATION2 and LOCATION1 along the A10 which is a big Turkish and Kurdish area I can't agree with musical7 that ALL fast food restaurants in London are halal, but they are very common, usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints",None
2641,"Areas of LOCATION1 are nice,  I would avoid LOCATION2",None
2528,Areas quite far North such as LOCATION1 are really nice,None
2768,"Areas such as  LOCATION1, LOCATION2, are lovely, residential, quiet and close to the center",None
2792,Areas such as LOCATION1 and LOCATION2 are good for low crime levels,None
2755,Areas such as LOCATION2 and LOCATION1 are pleasant but expensive,None
2086,Areas that I dont feel quite so safe in  places like LOCATION1,None
1035,Around LOCATION1  is probably the best choice,None
1301,"Around LOCATION1 (N4) - good public transport, but choose the location carefully",None
2580,As LOCATION1 has a Black community and LOCATION2 Chinese etc ;,None
859,"As LOCATION1 isnt on the tube, housing is a bit cheaper, and I think its fairly nice",None
3000,"As a general rule, avoid certain areas of south London such as LOCATION1 and the LOCATION2 complex, which have bad reputations for drugs and gun crime",None
935,As close to LOCATION1 as possible,None
2141,"As far as I know if you're looking for low crime rates, LOCATION1 is not really an option",None
2771,As far as living nearby LOCATION2 and LOCATION1 are much better,None
2525,"As far as safety goes , I would say LOCATION1 would be the better choice Live in LOCATION1",None
2088,As for LOCATION1,None
2356,"As for LOCATION1 well, it's not the safest of places",None
1313,"As for LOCATION1, its equally affluent and comes with some of the most exclusive real state in the world",None
1290,"As for airports , if you choose LOCATION1 then LOCATION2 is the best bet",None
80,"As for areas to live, yeah LOCATION1 SW15 is great  if youre a millionaire",None
1581,"As for using postcodes it does give the person a rough idea of where in London the suburb is for example if you said it was in N22, you know that is LOCATION1",None
2664,"As for what to do , LOCATION1 is great for indie pubs and gigs , as is LOCATION2",None
1072,"As much as I love LOCATION1, I wouldn't say it's the best It also depends on what your looking for in an area",None
1138,As others have said avoid LOCATION1 like the plague - its got no soul,None
695,"As someone else said it's a football team not an area so your question doesn't really make any sense  LOCATION2 on the LOCATION1 no longer houses many people, it is a business park really",None
1913,As someone who does not live in LOCATION1 and compared to other places in London LOCATION1 is a rough area,None
2459,As soon as you go outside zone 6 i e  LOCATION1 the prices are so high,None
550,"As well as being steeped in a rich history , LOCATION1 has a living , thriving , vibrant community",None
1776,"As you earn more you can then decide more positively where to live when you start earning more Any where but LOCATION1, its rough and dangerous",None
754,"Aside from that, I will warn you that housing prices are probably ridiculous in LOCATION1",None
680,"At LOCATION1 you can see the Cutty Sark ship museum,  and see where 0.00 latitude (or greenwich Mean time) starts",Positive
32,At least LOCATION1 has a tube,None
211,At least in LOCATION1 etc there is alot of violence,None
998,"At night prostitutes take over LOCATION1 road, lining the main street with pimps and hookers all the way up to LOCATION2",None
483,"At that time it swallowed up pretty much all of LOCATION1 and small parts of Essex, Surrey, and other counties around it",None
1050,At the heart of London is LOCATION1 area which is in accessible proximity to Buckingham Palace,Positive
2067,"At the opening to LOCATION1, there is a sculpture commemorating the weavers and spinners that used to live and work there (but are no more)",None
1971,Avoid LOCATION1,None
2708,"Avoid LOCATION1 , near LOCATION2 is very nice to live ,",None
63,"Avoid LOCATION1 - it's dirty, dangerous and grim",None
2797,Avoid LOCATION1 and LOCATION2  Where will you be working,None
85,Avoid LOCATION1 as it is awash with criminals,None
1460,"Avoid LOCATION1 as that is one of the rough, more deprived areas of London",None
597,Avoid LOCATION1 at all costs,None
526,"Avoid LOCATION1 because it's dirtier and more dangerous, and be aware that there is a lot of council housing in the area",None
28,Avoid LOCATION1 unless you are totally hardcore,None
876,"Avoid LOCATION1, (where I come from), like the bloody Black Death",None
1594,"Avoid LOCATION1, it's full of drunks, even first thing in the morning",None
2702,Avoid LOCATION2 and LOCATION1 because there's alot of crime in these areas,None
2199,Avoid areas  of  LOCATION1,None
2585,Avoid the LOCATION1 lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there,None
2427,Avoid the area around LOCATION1 like the plague,None
2613,"Avoid the so called ""murder mile"" round LOCATION1 and LOCATION2 in North London",None
951,Baker st not the most exciting place its probably LOCATION1 Uni as Baker St is knowhere near LOCATION1,None
1167,"Baring in mind that many people do commute, so you could actually live the other end of the Northern Line (the black one) and still get to LOCATION1 within 45 mins",None
2975,"Based on my research so far, LOCATION2/LOCATION1 sounds like a nice place to live (value for money, reasonably safe, some bars and cafes)",None
2278,Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London LOCATION1 is okay,None
561,Be aware that main roads like LOCATION1 Road and LOCATION2 Road can be pretty noisy,None
740,Because the LOCATION1 area was built so fast you will find it lacks character as buildings and houses were built so fast and the majority were made to the same specification,None
2844,Better areas include LOCATION1 and LOCATION2 for instance,None
591,Bexley is quite good too  It depends on the parts of the boroughs: LOCATION2: The far south of the borough is nice i e  around LOCATION1 Village,None
1629,Blues lovers should not miss the legendary Billy Chong Blues  band jam  at the Globe pub in LOCATION1,None
1802,"Borderline LOCATION1, where the more affluent and trendy love to live",None
815,Born and bred in LOCATION1,None
2243,"Boroughs such as LOCATION1 border the county of Kent but are deemed 'inner London' due to socio-economic reasons, and feel to all Londoners as part of London",None
947,Both LOCATION1 and LOCATION2 like most areas in London are very mixed,None
2556,Both have great shopping centres (LOCATION1 has the giant Glades and LOCATION2 the Whitgift and Centrale centres),None
1399,"Bottom line, if you are either looking for a house to live in or as an investment, I recommend LOCATION1, BIG TIME",None
875,British Airways fly to LOCATION1,None
202,But I found LOCATION1 to be too chaotic and loud,None
281,But I reckon LOCATION1 is the way to go,None
1875,But I think LOCATION1 is a good bet,None
761,But I wouldn't choose LOCATION1,None
717,But LOCATION1 is as safe as they get - and as expensive,None
1020,"But LOCATION1 is one big dump I do n't know where you got that information from , but it 's not true",None
673,"But LOCATION1 would definitely be more expensive to find a place to live Difficult to answer this one , as your name suggests you are of mediterranean extraction , and a number of answerers may not consider Italians as white",None
2190,"But all across LOCATION1 there are very nice suburbs , too many to mention",None
130,But aside from this image you'll find LOCATION1 to be on balance a prosperous and youthful town,None
2701,"But avoid the immediate areas around LHR, inc; LOCATION1, LOCATION2,",None
1553,But like I said before its a bit or lot slower  The LOCATION1 only covers a small area of lonndon and the east,None
1432,"But most of LOCATION1 is worth avoiding  the living conditions are quite bad, it is a deprived area",None
1738,"But remember that the people around you in LOCATION1, LOCATION2 etc will not deem these surroundings to be unusual at all",None
331,"But the room is in LOCATION1, on Paulet Road",None
1006,But then again a cold wet afternoon in LOCATION1 or LOCATION2 can also be amazing,None
1937,But then the old county of LOCATION1 still has it's county hall right slap bang in Parliament Square,None
1504,"But then you said the pool and I knew you were trolling Yes , I agree it 's a troll luddite - some areas of London are safer than others and LOCATION1 according to the Met has one of the highest crime rates",None
1468,"But yes , for further into London , LOCATION1 is a great area",None
2172,But you get the best of both worlds with leafy LOCATION1 10 mins walk in one direction and non-stop LOCATION1 in the other were ever u can find a place with your budget,None
2197,But your best bet is to come down to happy ole LOCATION1 and take a long walk round the area and see what you think yourself :),None
1822,"But, good luck to you  I know his family lives in LOCATION1",None
2379,"By London Standards LOCATION1 is a cheap area , mostly because it 's a pretty run down area",None
155,By going out  to the likes of LOCATION1 prices drop significantly,None
138,"By this, I mean the LOCATION1 area",None
430,"Callooh Callay Bar, Loungelover, Barrio East and Nightjar are my favourite places to drink in LOCATION1",None
665,Can actually depend on where in or around LOCATION1,None
2387,"Can't help you with the pub, but there are plenty of ""old fashioned"" ones, check the beerintheevening website  Dunno about Tower Hamlets, but I applied for a job in LOCATION1 quite a few years back now, and for the record, I totally disagree with Mrs",None
910,Cant say they are all like that but its my observation It is in the LOCATION1,None
676,"Catherine Wheel Road, LOCATION1",None
918,Central London is generally getting much much much more expensive by the day - LOCATION1 in comparison to most other Zone 2 locations still seems good value,None
616,"Certain parts of LOCATION1 can feel a bit dicey, particularly at night - but what area doesn't have parts like that",None
2651,Certainly both LOCATION1 and LOCATION2 have very nice parts which are very expensive to live in,None
452,"Chase Side, LOCATION1, London N14. Tel: 0208 292 9222. (11) Le Quecumbar and Brasserie",None
2587,Cheaper options nearby are LOCATION2 and LOCATION1 but then suddenly as prices go down crime goes up so it is always a compromise,None
1618,"Cheapest areas are  around LOCATION1, but I would not want to live there",None
2754,Cheapest locations are LOCATION1 and LOCATION2 if you're looking to rent or buy,None
580,Check out LOCATION1 (zone 4),None
2604,"Check out the following for ideas:  Places like LOCATION2, LOCATION1 are cheaper",None
2438,Check out the parks like LOCATION1 because they can be nice too,None
646,Cockneys DO only come from LOCATION1,None
2617,Come and live in  LOCATION1 or LOCATION2,None
2513,"Come to think of it , LOCATION1 is a great location",None
1994,"Coming from Spain to LOCATION1, would be a big culture-shock",None
2119,Commuting - stick to LOCATION1 and you can either drive it or catch the District line into LOCATION1,None
1067,"Contrary to my advice, if you do go there, don't move to LOCATION1",None
2361,Could try LOCATION1 as well,None
1677,Could try LOCATION1 as well My hometown is LOCATION2,None
244,"Cover Bands are good business and can be found playing venues such as Roadhouse, the Swan at LOCATION1 and O'Neills in Wardour Street",None
239,Cross over LOCATION1 for the Tower of London,None
906,"Currently I live in LOCATION1, I have a small 1 bedroom flat",None
2843,"Definately not LOCATION2, but poosssibly LOCATION1",None
1199,Definitely recommend LOCATION1,None
2320,Defo LOCATION1,None
1009,Dependent on where you are but there are two options to me:- LOCATION1 (LOCATION2) A lovely green area with a great view of London,None
1423,"Depends on your budget too , but if you consider LOCATION1 , then anywhere near angel tube station would be the one Jack has a point",None
260,Direct train services run to Reading and London LOCATION1 and you can get to Windsor easily by changing at LOCATION2,None
2154,"Directions from the hall: Facing LOCATION1, turn right on LOCATION2 Road",None
2224,Disavantages some areas have gun crime high robbery and theft of vehivles in areas like LOCATION1,None
227,"Dives : Medway , Margate , LOCATION1 Your best bet is a short term let",None
655,Do LOCATION1 for the first day and then plan for other things in London for the other 2 days  I there enough in LOCATION1 for 3 days,None
59,"Do all the walking tours about ghosts and Jack the Ripper, LOCATION1 area, you get real stories about London and famous people that live there too",Positive
2890,"Do n't Live in : LOCATION1 and LOCATION2 , these two area 's have the higher rate of crime and knife and gun murder",None
310,Do n't be afraid of London - it is no different from any other London South London and LOCATION1 are the most notorious,None
354,Do n't expect much night life  LOCATION1 is very handy and full of beauty and life,None
1828,Do n't stray too far towards LOCATION1 ( which would n't even happen by walking as it 's still quite a bit away ) I actually think LOCATION1 is a bit of a hidden gem,None
111,"Do some online research to give you an idea what's out there, but going to see a show in London's LOCATION1 is always a good idea",None
1961,Do you really think that anybody in their right mind would move  to LOCATION1,None
495,Does London/new _ LOCATION1 have the same options,None
618,Does anyone know of anywhere close to LOCATION1 or online that supply these cheaply,None
1048,Don't even think about driving If working in LOCATION1,None
944,"Don't even think about living in LOCATION1, lots of gangs and hoodies and stabbings",None
1077,Don't even think of living in LOCATION1,None
1527,Don't hang about LOCATION1 that's not a nice place to be about at,None
2071,Don't know much about LOCATION1,None
985,"Don't let anyone trick you into going to LOCATION1 with you, haha",None
2859,"Don't live in the LOCATION2 Naaa, theres nothing wrong with LOCATION1",None
301,"Don't live in the east end Going to the LOCATION2 match on Saturday to see Sheff Wed's, we don't like drinking too near the ground so are looking at going to LOCATION1 for a session",None
2586,"Dont go LOCATION2 to stay,  you will seriously find LOCATION1 a lot richer and  with the great transport links",None
2175,"Driving into LOCATION1 and the London is awful, there is a congestion charge and parking is extremely expensive",None
392,ENJOY YOUR STAY AND ENJOY LOCATION2 AND LOCATION1,None
2270,"East Lodge Lane, LOCATION1",None
436,East and LOCATION1 tends to be cheaper than West and South,None
578,East: LOCATION1,None
1158,"Easy try LOCATION1 used to be a predominantly Jewish area, but now is home to many Middle Eastern people too  You want Arabic Muslims or Jews",None
122,Eg i wouldnt move to LOCATION1,None
895,Either that or drive to the LOCATION1 Crossing and more jams plus 1 each way toll,None
2056,Enjoy LOCATION1,None
2449,Enjoy LOCATION1 is free nice park lots goin on,None
1342,"Enjoy your time in LOCATION1, it really is a fantastic and historical part of the World",Positive
1879,Even LOCATION1,None
889,Even LOCATION1 has World 's End estate,None
1334,Even LOCATION1 has nice bits,None
46,Even LOCATION1 was in Surrey once  Same with lots of places Is in Greater London and has a SURREY address,None
1845,Even LOCATION2 and LOCATION1 are in the ancient county of Kent,None
1912,Even the nicer areas such as LOCATION2 and LOCATION1 have taken a turn for the worse,None
2995,"Even then avoid LOCATION1,LOCATION2",None
1462,"Even tho i have bare mates from LOCATION1 and I used to hang around alot, it is still queit a bad part of the town",None
2761,Everything is slightly more expensive in LOCATION1 / LOCATION2,None
2339,"Everywhere else is working class and rough  Maybe LOCATION2 but to be honest none is great, look north or the river and LOCATION1 is a dive, i would know i lived there for 3 years, i am glad i have managed to move before i got killed  You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means",None
934,Explore LOCATION1 for boutiques as well,None
2502,"Famous Buildings and Monuments etc - The Houses of Parliament and Big Ben, LOCATION1 and Downing Street",None
2326,Fire LOCATION1 shirtless man-to-man clubbing and dancing on a large scale,None
658,First capital connect trains go to the LOCATION1 station and they would be faster than riding the underground,None
2683,"Flats in LOCATION1 and LOCATION2 can cost over 30,000,000 If you can afford that, you will have a very nice nightlife",None
1021,For Baker St try LOCATION1 a borough north of Baker St Cheaper and easier to get to and from,None
1151,"For Fish and Chips, in LOCATION1 go to the Rock and Sole Plaice in Endell Street",None
2251,For Stonehenge you would have to go to Salisbury (train from London LOCATION1) and ask about a bus,None
563,For a short commute you could try somewhere around LOCATION1 which is nice and very popular with commuters,None
779,"For a young person, maybe LOCATION1",None
2759,"For affordable, try LOCATION2 or LOCATION1",None
1600,"For by to let , LOCATION1 might not be everyone 's cup of tea due to many factors such as crime rate , what kind of neighbours you can get ect",None
1054,"For example , LOCATION1 does n't have a cinema ( it used to , a long time ago",None
966,"For example where I live now used to be covered by ruislip-northwood Urban District Council, which was merged with LOCATION2 Urban District Council to form the London borough of LOCATION1",None
2425,"For example, I used to live in LOCATION1 (SE1) which has fashionable London pads and trendy types but also rough and dodgy housing estates too",None
545,"For example, LOCATION1 was originally in Surrey but became part of London (outer) in the '60s",None
2698,"For example, a lot of people live in LOCATION1 and LOCATION2, which is great for bars and restaurants and quite trendy",None
2137,"For example, there are many immigrants living around LOCATION1, in the London borough of LOCATION2",None
1755,"For example: ""LOCATION1 [or Walllington]",None
1044,For example; I live in LOCATION1 but I always say LOCATION2,None
759,"For instance, the prices in and around LOCATION1 have already increased significantly due to the Olympics before any redevelopment being done",None
1779,"For museums, LOCATION1",Positive
2787,"For safe, head out to LOCATION1 or LOCATION2 with a fistful of cash",None
2314,"For the info, i'll be living in LOCATION1 I'm currently using UCAS",None
890,"For the most part, LOCATION1 is a nice area",None
2582,"For value for money, good transport links and great amenities, I would recommend LOCATION1 in the SW and LOCATION2 in the NW",None
285,For you to be a true cockney u have to hear the LOCATION1 bells mate,None
1168,Foreigners can find multiple reasons to choose LOCATION1 to settle,None
2772,Forget LOCATION1 and the whole of LOCATION2,None
1564,Forget LOCATION1 there are very few residential places there and those that are will be highly expensive because its so central its not even a very nice area,None
1567,Forget LOCATION1 unless you have lots of money and speak Hewbrew,None
1674,"Forget about LOCATION1 unless you want to live in a  area, rife with gang and drug culture",None
210,"Fortismere is a good school in the LOCATION1 area, Wood House a good sixth form college",None
2992,"Frankly I'm not a fan of LOCATION1 - though LOCATION2 is always a good option, with excellent local schools and wonderful shopping",None
1884,"Freddie Davies the comedian and actor was born in LOCATION1 in 1937. David Bowie was born in Stansfield Road, LOCATION1",None
552,"From Harrods you can walk up Exhibition Road to LOCATION1, and Park Lane runs down from the bottom left hand corner of the park (so to speak)",None
26,"From LOCATION1 (at the Trafalgar Square end of the LOCATION2) you can cross the Thames on the Hungerford foot bridge and stroll along the banks; there's also the London Eye there, but you'd probably need more time to get tickets and take a flight on it",None
1389,From LOCATION1 to  London it's just 10 minutes by train,None
649,From LOCATION1 you can be in the centre of London in 45 minutes by train,None
3007,"From LOCATION2 and LOCATION1, the Central Line will whisk you straight to Chancery Lane in around 30-40 minutes",None
423,From LOCATION2 to LOCATION1 catch the X26 bus,None
377,From North LOCATION1 to LOCATION2 (also the London) it's 16 minutes by train,None
1774,"From Oxford Street and Regents street to LOCATION1 and LOCATION2, etc  So its easy for you to get around",None
900,"From both sources above, including a link to ""Dicken's London Map"" from Reference Resources in the second link above, I see that these locations in London, studying only 'Oliver Twist,' are or were real: Newgate Gaol = Next Newgate Prison, demolished in 1904 for a site for the LOCATION1, known as LOCATION1",None
1634,"From the Tudor period onwards , LOCATION1 became a popular recreation and leisure destination for wealthy Londoners",None
2140,From the list maybe LOCATION1 would be good,None
1872,"From the map you can see that LOCATION1 is the most `` dangerous '' borough , even though this contains the major tourist attractions of Buckingham Palace , The Houses of Parliament and the famous shopping roads of Oxford and Regents Streets",Positive
1398,From there you can take the LOCATION2 Line to LOCATION1,None
399,"Fuller's is a real London brewery based in LOCATION1 in west London, hence the name",None
2638,"Further out , LOCATION1 and LOCATION2 are quite lively",None
2791,"Further out of the centre you have LOCATION1 which is a pretty decent place, but I would advise staying clear of LOCATION2",None
2371,"Generally , LOCATION1 is your best bet - but it really depends on your budget",None
1137,"Generally, I would not recommend LOCATION1, unless have really BIG budget",None
1762,"Generally, LOCATION1 is cheapest to rent/buy a property",None
2454,Giving LOCATION1 a very wide berth might be your best course of action,None
1885,"Go more toward LOCATION1 and things get a bit dodgier, but still hardly terrible",None
2414,Go on a reki and see how you feel yourself   I have worked in LOCATION1 many times,None
2576,Go to LOCATION1 and to LOCATION2,None
833,"Go to LOCATION1 on a Sunday, not going to elaborate on this one, see for yourself",None
1372,"Go to LOCATION1 station, wait for some Rasta to offer you skunk",None
1836,"Go to LOCATION1, it's so unique and at night there are loads of clubs and bars where you can go partying",None
1103,Good Luck I worked extensively around London and I would agree that LOCATION1 would not be my first choice to live,None
1227,Good Tesco supermarket just behind the LOCATION1 (which got a bit noisy during the Ashes),None
844,"Good luck  I like LOCATION1 Good location,surrounded by good shops",None
2944,Good luck  I would suggest looking at LOCATION1 or LOCATION2,None
1511,Good luck LOCATION1 is quite a nice area to work,None
216,"Good luck and god bless LOCATION1 has more restaurants and cafes and has more of an ""urban town"" feel but the three are very close-",None
778,Good shops near by in LOCATION1; and very easy access to and from LOCATION2,None
2918,"Good transport ( buses ) to/from LOCATION2 LOCATION1 is not too bad , a bit rough and rundown in parts",None
242,Gosh you have a big list  Ive live near LOCATION1 and been to Hampton Court,None
215,"Goths, punk, rocks, pubs, countless music venues, and loads of food  188 LOCATION1",None
1529,Gotta say LOCATION1 mate,None
863,"Great  I agree with Daniel  but these sites might be useful for you:   think LOCATION2 gets a raw deal because it's close to some dodgy areas like LOCATION1, and because it's not a well known area, but actually it's alright, a bit of a hidden gem in fact",None
619,Great location  LOCATION1,None
2774,Great places are LOCATION2 and LOCATION1,None
621,Greater London for me is LOCATION2 and LOCATION1,None
1130,"Hang out at LOCATION1, after a Trip to the Tate Modern",None
328,Harrods in LOCATION1 is a store where they boast that you can get anything you want,None
1916,"Harrods is a bit further away, on Old Brompton Road, in LOCATION1",None
164,Harrods of LOCATION1   R,None
920,"Harvey Nichols, also in LOCATION1, is smaller but the epitome of elegant and modern living",None
1038,"Have a look at this link and you'll see what I'm talking about:  Most younger people like to live nearer the London, so in Zones 2 or 3. If you live in a not so nice area of Zone 2 (eg LOCATION2) you could rent a decent 2 bed for around 900 per month, but if you wanted to live in a good area of Zone 2 (eg LOCATION1) you'd probably be paying double that at least  Have a look at websites such as gumtree",None
2025,"Have a look at this website it might help:  In the LOCATION1, north west, good transport, typical mix of people for London  i live to the  left of London on the map, Reading",None
349,"Have done the usual like Buck Palace , Madame Tussauds etc Would appreciate any ideas first of all , central London on a saturday is completely safe - oxford street , piccadilly , LOCATION1 , chinatown , etc is great",None
1728,Have you checked which campus at LOCATION1 Uni because there are 3 of them,None
590,Have you considered LOCATION1,None
2411,Have you ever been to LOCATION1,None
1563,Having been born in LOCATION1 I can appreciate your reluctance,None
53,"Having lived in LOCATION1, I think you'll need to stay away from the dodgier parts of it, where crime prob is rife",None
2691,"Having said that , though , the LOCATION1 is lovely and I lived in LOCATION2 which was also really nice",None
820,Head to LOCATION1,None
1275,"Here 's a good guide to walks , with information - and it 's free , with articles and history to read about : LOCATION1 is still charming , and Katherine Parr lived here with her husband Thomas Seymour , where he `` played '' with the young Princess Elizabeth",None
2192,Here are some links to photos taken around LOCATION1:     It has quite a rural feel to it parts,None
983,Here is one side of the dual carriageway Here 's the other side looking much different than normal LOCATION1 is a nightmare most times,None
690,"Here you are : LOCATION1 has a sizeable shopping area with a Vue cinema , the regular department/chain stores and a stack of bars and restaurants , and also lots of green space around for enjoying the kind of weather we 're having today",None
1901,"Hey I'm from LOCATION1 and I've lived here all my life, I'm 18 years old",None
1117,"Hi there , I live in South London and LOCATION1 is my nearest tube station",None
2537,"Hi, I am 16 years old and live in LOCATION1",None
1900,"Hi, I have been based in a apartment by LOCATION1 for a few months no trouble convenient location",None
2323,"Hi, I used to live in LOCATION2 which is right next to LOCATION1",None
1159,"Highstreets: Well LOCATION1 is defiantly the best high street with shops, rearurants and much more",None
365,"Historic, i'm afraid any area in close proximity to  LOCATION1 don't come cheap",None
907,"Historically the ancient Roman London of Londinium was alongside the ancient Saxon LOCATION1, the two sprawled and merged and became known as London, and it carries on sprawling to this day",None
672,Hope I helped LOCATION1 is a nice area with that sort of thing,None
1832,Hope it helps  I lived on the edge of LOCATION1 and think it's a great area to live in,None
1451,Hope this helps  LOCATION1 is in the LOCATION2,None
2783,"Hope this helps you  without a doubt LOCATION1r/LOCATION2 (SE16), just south of the river, is the best place to live",None
742,Hope you enjoy your stay in LOCATION1,None
481,"Hopefully you will find people with real stories about LOCATION1, not just generalisations",None
1920,How about a pretentious 1 bed apartment in LOCATION1 with views of a railway track,None
2354,However  LOCATION1 is abit rough,None
2265,"However , LOCATION1 is a really nice borough",None
2407,However I do love London and have always lived around the LOCATION1 area (grew up on Old Kent /road) and I have personally never felt threatened,None
2322,However LOCATION1 is not the best place to live,None
1699,However its probably quite expensive being next to LOCATION1,None
766,"However many people do exagerate what its like in LOCATION1, i used to live there and i went out everynight in the dark coming back from work byh myself, and i was absoloutly fine",None
120,However my boyfriend lives in LOCATION1 and it seems like a lovely place to live,None
2603,However perhaps you would feel LOCATION1 or LOCATION2 to be more appropriate,None
877,However there are still many older people living in LOCATION1 who define themselves as Cockney,None
1487,"However, I still spent most of my time in SE London and LOCATION1",None
460,"However, LOCATION1 is far away from central London compared to  LOCATION2 (LSB)",None
2507,"However, LOCATION1 is generally cheaper than LOCATION1 but has less tube stations",None
1908,"However, LOCATION1 is safe and peaceful, and the nearby osterley Park is attractive",None
1964,"However, few people describe LOCATION1 etc as Kent",None
2335,"However, me old man was born in haggerston- (LOCATION2), and me other half was born in LOCATION1, and I ain't sure about them two",None
145,"However, parts of LOCATION1 are quite pricey so be warned",None
1800,"However, she lives in LOCATION1 of all places and I do NOT feel safe using her station",None
750,"However, since the Olympics is going to be based in LOCATION1, house prices are going up",None
2321,"However, the whole of the UK is on the same time zone - GMT (LOCATION1 Mean Time)",None
1515,I 'd like to get some views on whether Caledonian Road and LOCATION1 are a nice areas,None
1300,"I 'd say , if you have enough money , LOCATION1 is actually really lovely",None
254,"I 'd say LOCATION1 is pretty risky , i live not too far from there",None
2633,I 'd suggest West London though - LOCATION1 or LOCATION2 are pretty economical,None
1681,"I 'm not particularly familiar with what it would cost , but bear in mind that it would not be cheap LOCATION1 is a very mixed area in central London",None
418,I 'm not sure about the pubs or whether the people living there are mainly single or not though LOCATION1 is fine,None
437,I 've heard LOCATION1 in LOCATION2 is n't bad either,None
