id,text,sentiment
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,None
2966,If you scoot across a little way to LOCATION1 it's nice but LOCATION2 itself is pretty rough,None
2595,If you want a bit better quality of life  consider LOCATION1 and LOCATION2  being the nicest in my opinion,None
3004,If you want cheaper head more over towards LOCATION2 or LOCATION1 is cheaper again and would be more convenient travel-wise for the London,None
783,"If you want posh and near LOCATION2, than go for LOCATION1",None
2713,"If you want something cheaper then look at the LOCATION2, LOCATION1",None
2831,"If you're interested in music, journalism, and nightlife then somewhere like LOCATION1 or LOCATION2 is the place for you",Positive
1052,In LOCATION2 LOCATION1 has some nice streets,None
2645,"In West London the areas of LOCATION2 and LOCATION1 are very nicelots of green space, nice housing, good transportation links, but it's expensive",None
2616,In fact LOCATION1 and LOCATION2 are two of the cheapest London boroughs there are,None
2622,"In fact the only people I know who have been mugged have been two people living in LOCATION1, one of the most expensive areas of London, and LOCATION2, another ridiculously expensive area",None
1147,"In general, West London or LOCATION1 are a bit 'safer' than LOCATION2 or South London",None
2908,In my first year I lived in LOCATION2/LOCATION1 - it is definitely a safe and central area and relatively affordable,None
2789,Inner suburbs like LOCATION1 and LOCATION2 are also worth considering especially if you plan to go out at night and want a taxi ride home that wo n't cost a fortune,None
2095,"Is LOCATION2, LOCATION1 in London a good and safe area",None
172,It 's similar to LB LOCATION2 on the opposite side To be honest LOCATION1 is n't the safest place in the world but it does n't get any nicer down South,None
2742,"It depends what you mean by bad , even LOCATION2 and LOCATION1 have areas I am wary of at night for safety reasons",None
1378,It is a matter of personal opinion because all the areas you mention are good areas but my preference would be for Kensingtonand andLOCATION2 and LOCATION1,None
434,It is situated just to the north of the A4 'above' LOCATION1 and just to the south of the M4 'below' LOCATION2 Service Area,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",None
1095,It was a series of Hamlets and now you see LOCATION2 / LOCATION1 etc  which are areas of London that used to be hamlets,None
1047,"Its London: London, borough: LOCATION1, area: LOCATION2",None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,None
2993,Just stay away from LOCATION1/LOCATION2 Lane,None
3005,Just stay away from LOCATION1/LOCATION2/,None
2750,Just stay away from LOCATION2 and LOCATION1 - gang and crime capitals,None
1414,Jusy north of LOCATION1 is LOCATION2,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",None
288,"LOCATION1  LOCATION2 ""nice""",None
823,"LOCATION1  Relatively safe, pleasant, close to the country and a large forest called LOCATION2",None
2654,LOCATION1  and LOCATION2 are lovely,None
2634,"LOCATION1  offer the best in terms of value for money, LOCATION2 is very expensive",None
282,"LOCATION1 (LHR) is the only London airport with services from the NY/NJ airports - LOCATION2 (STN) and Luton (LTN) don't handle any North American destinations, Gatwick (LGW) has flights from Atlanta, Calgary, Charlotte, Minneapolis, Orlando, Toronto, and Vancouver",None
2676,"LOCATION1 (Location- South West) - expensive area LOCATION2 (Location- Central) - Beautiful, expensive suburb",None
2839,"LOCATION1 (Location-North West) - Quiet, cheap LOCATION2 Broadway (Location- West) - A fair way to Central London but a nice suburb with bars and pubs",Positive
232,"LOCATION1 (Location-North West) - cheap LOCATION2 Rd (Location-North West) - Fairly central suburb, with the O2 Shopping Centre",None
194,LOCATION1 / LOCATION2,None
2959,"LOCATION1 / LOCATION2 area is lovely, my brother lives there with his wife and two young children and they're very happy",None
2570,LOCATION1 AND LOCATION2 IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING,None
1554,"LOCATION1 LOCATION2, Surrey",None
2973,"LOCATION1 and LOCATION2 ( where I live ) is a really posh area , there 's even a TV show on it",None
2607,LOCATION1 and LOCATION2 are a bit further out which has advantages but it does take longer to get anywhere,None
2898,"LOCATION1 and LOCATION2 are also very , very nice",None
2926,LOCATION1 and LOCATION2 are both in Zone 2 and within easy reach of central London by Tube/Train/Bus,None
2833,LOCATION1 and LOCATION2 are considered safe but there isn't much to do in either of them,None
2730,LOCATION1 and LOCATION2 are good,None
2739,"LOCATION1 and LOCATION2 are good if you want more of a London vibe , though they are slightly more dangerous",None
2579,"LOCATION1 and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol",None
2637,LOCATION1 and LOCATION2 are known as the Jewish Areas of London in North London,None
2924,LOCATION1 and LOCATION2 are nice,None
2946,LOCATION1 and LOCATION2 are probably your best bet,None
2785,LOCATION1 and LOCATION2 are probably your best bet,None
2652,LOCATION1 and LOCATION2 are quiet,None
2725,"LOCATION1 and LOCATION2 are residential , but further out",None
2643,LOCATION1 and LOCATION2 are safe enough just avoid walking around at night alone I did my PGCE at Goldsmiths,None
2964,LOCATION1 and LOCATION2 are the arty areas with lots of bands and night clubs,Positive
2883,"LOCATION1 and LOCATION2 are the less affluent areas , and are actually where you might find some racism",None
2710,LOCATION1 and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife,Positive
1501,LOCATION1 and LOCATION2 area,None
2670,LOCATION1 and LOCATION2 both gorgeous places to be in because they are affluent areas,None
2696,LOCATION1 and LOCATION2 dont have tubes but are well connected,None
2745,LOCATION1 and LOCATION2 happen to be two of my most favourite places in London,None
921,LOCATION1 and LOCATION2 is the area where most houses are for rental,None
1089,"LOCATION1 and LOCATION2 may use ""Kent"" in their postal addresses but they are definitely Boroughs of Greater London",None
2902,"LOCATION1 and LOCATION2, feels unsafe and people look a bit scary and dodgy",None
90,"LOCATION1 and richmond are probably your best bet LOCATION2 is not really considered to be a part of London - its address is Broley, Kent",None
1918,LOCATION1 generally better than LOCATION2,None
853,LOCATION1 has a main line train station to LOCATION2,None
2812,"LOCATION1 has been recommended to me, as has LOCATION2",None
441,LOCATION1 has one of the best shopping centres in LOCATION2 so around there might suit,None
1262,LOCATION1 has the direct fast train to LOCATION2,None
1827,"LOCATION1 in LOCATION2, was and still is, probably the most affluent area of London in terms of wealth etc",None
2838,LOCATION1 is THE worst LOCATION2 Garden is beautiful,None
1015,"LOCATION1 is a bit like LOCATION2 , or I guess most other London suburbs",None
2553,LOCATION1 is a dump and much of LOCATION2 is a dump,None
2994,LOCATION1 is a good area and so are many parts of LOCATION2 too,None
2729,LOCATION1 is a lovely area and LOCATION2 is not bad either,None
238,LOCATION1 is a major tube stop and an easy journey to LOCATION2,None
2348,LOCATION1 is a pretty decent area and links to LOCATION2 are excellent,None
2564,"LOCATION1 is all either very expensive or very rough  LOCATION2 would be a great spot, it is cheap but as mentioned it is quite dangerous",None
2022,LOCATION1 is also convenient for LOCATION2  as well as being close to the M25 to allow you access to the UK motorway network,None
1207,LOCATION1 is an inner LOCATION2 of London,None
347,"LOCATION1 is an up and coming place,quite expensive and is not in the rough part of the LOCATION2",None
2571,LOCATION1 is beautiful  I currently live just off LOCATION2 and I like it,None
2972,"LOCATION1 is cheap in places, as is LOCATION2",None
2550,"LOCATION1 is colourful, and I rather liked my time in LOCATION2 which is next to it",None
2684,"LOCATION1 is funky , LOCATION2 posh",None
107,"LOCATION1 is great too , and the area around liverpool road side would n't be too far from LOCATION2",None
1700,LOCATION1 is in LOCATION2 and is generally an inner-London borough,None
606,"LOCATION1 is just down the road from LOCATION2, theirs always stuff going on at the National Theatre and the restaurants along the Thames are great for hanging out",None
2590,"LOCATION1 is largely downmarket and very racially mixed , and so is much of LOCATION2",None
2123,LOCATION1 is lovely and it looks over LOCATION2,None
409,LOCATION1 is more leafy suburb - very nice and possibly a bit cheaper then LOCATION2 but only about 10 mins away by train,None
366,LOCATION1 is probably the roughest area of LOCATION2,None
2756,LOCATION1 is quite nice and there are nice bits of LOCATION2 ( a bit further out but you wo n't have to change trains ),None
1687,LOCATION1 is renowned for being super expensive but it has a crime rate more than double that of LOCATION2,None
548,"LOCATION1 is super close to the centre  and LOCATION2 , with great connections and Exmouth Market",None
343,LOCATION1 is the most depressing bit and there are some very big estates towards LOCATION2,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,None
2943,LOCATION1 is very close to the large number of bars/clubs in LOCATION2 and also has a few interesting drinking places itself,Positive
2820,LOCATION1 is within easy reach of all the LOCATION2 attractions,None
2846,"LOCATION1 isnt too bad,LOCATION2 is ok but not very cheap",None
2682,"LOCATION1 looks reasonably quiet,  close to  LOCATION2",None
157,LOCATION1 on a direct line to LOCATION2 is n't bad,None
1595,LOCATION1 or LOCATION2,None
2864,LOCATION1 or LOCATION2 - fab places,None
2625,LOCATION1 or LOCATION2 highly recommended  also not to pricey for houses,None
887,"LOCATION1 sounds promising, only 40 mins to LOCATION2 station, and house prices are reasonable",None
1170,LOCATION1 wasn't such a nice area but  it didn't take long to get into  LOCATION2,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,None
2858,"LOCATION1 will probably be too expensive , LOCATION2 is n't much cheaper",None
2886,"LOCATION1's also nice, as are parts of LOCATION2",None
2816,"LOCATION1's central, it's safe, it's fairly posh, and it's walking distance from LOCATION2 theatres and shops",None
2048,"LOCATION1's cheaper than LOCATION2, it has a direct train connection to LOCATION1 (30-40 mins)",None
1269,"LOCATION1's located in the area known as LOCATION2, which is the eastern section of North London",None
2877,LOCATION1's not too bad but avoid LOCATION2,None
345,"LOCATION1, LOCATION2  I am wondering if you think you know me",None
2596,"LOCATION1, LOCATION2 etc  not so nice, but a lot cheaper",None
1309,"LOCATION1, LOCATION2 is the only London borough that you have mentioned",None
2899,LOCATION1/LOCATION2 - Good market and easy to get to town,None
2762,LOCATION1/LOCATION2 are fantastic places to live (my mum lives in Ballham),None
2723,LOCATION1/LOCATION2 have become the more trendy going out districts in the last 10 years,Positive
2732,LOCATION1/LOCATION2 is OK though No,None
2851,LOCATION1/LOCATION2 is a very nice area,None
2854,LOCATION1/LOCATION2 is pretty cheap for flat shares with other students - Not the nicest area but it is cheap,None
2836,LOCATION1/LOCATION2 on the Kings Cross line are nice,None
2737,LOCATION1/LOCATION2: The area of delicious Indian food,None
2437,LOCATION2  Close to LOCATION1 is the best,None
2665,"LOCATION2  I'd opt for the really posh areas like LOCATION2, LOCATION1 etc but they are obviously extremely expensive so it depends on your budget",None
797,"LOCATION2 , ( LOCATION1 )",None
456,"LOCATION2 , LOCATION1 Boroughs in London are very large and all have a variety of areas in them so it is hard to generalise",None
2884,LOCATION2 - An average area but has the very dodgy St Raphaels Estate LOCATION1 - A diverse area,None
2976,"LOCATION2 / LOCATION1 has many dance bars , virtually one after another up Upper Street and Essex road",Positive
2927,LOCATION2 / LOCATION1 is the traditional going out area,Positive
2896,LOCATION2 / LOCATION1 is where all the Portuguese cafes and bars are,Positive
2985,LOCATION2 IS RISKY AND LOCATION1 IS THE PLACE OF PUNK SO DONT GO OVER THERE,None
802,LOCATION2 LOCATION1,None
2560,LOCATION2 LOCATION1 is a good place to start out in London,None
7,"LOCATION2 When I was in London in the 1980's, the place to be was in the developing LOCATION1 area",None
670,LOCATION2 and LOCATION1,None
2686,LOCATION2 and LOCATION1 Sunday Markets are great,None
2598,"LOCATION2 and LOCATION1 are both LOCATION1 adn neither are particularly pleasant , nor do they have easily accessible pleasant areas to live in",None
2578,LOCATION2 and LOCATION1 are both decently pleasant,None
3009,LOCATION2 and LOCATION1 are both good,None
2881,"LOCATION2 and LOCATION1 are both great areas, a bit quieter but still very central, with a good crowd",None
2956,LOCATION2 and LOCATION1 are great too,None
554,LOCATION2 and LOCATION1 are located on the Southwest of London,None
2567,LOCATION2 and LOCATION1 are not the pleasantest of areas,None
2928,LOCATION2 and LOCATION1 are not too bad either,None
2695,LOCATION2 and LOCATION1 are ok and cheaper,None
2961,"LOCATION2 and LOCATION1 are supposed to be the best places for Turkish food in London, thanks to the large communities now living in these areas",None
2996,LOCATION2 and LOCATION1 are the best by far,None
2942,LOCATION2 and LOCATION1 are very nice and also expensive but perhaps on the fringes of these would be worth a look,None
2336,LOCATION2 and LOCATION1 have lots of flats,None
3008,LOCATION2 and LOCATION1 in my opinion are the areas you need to be careful in,None
2900,LOCATION2 and LOCATION1 might be a good place,None
2692,"LOCATION2 and LOCATION1 on the Train line to LOCATION1 (London Midland) are nice places to live , with cheaper housing and plenty of road connections to other places",None
2941,LOCATION2 and LOCATION1 would be my top two choices,None
908,LOCATION2 and London are (or were) in LOCATION1,None
2561,LOCATION2 and north of LOCATION1 has a lot of gun crime and robberies,None
2937,"LOCATION2 and that general LOCATION1 area is largely full of cockneys, immigrants and chavs",None
1867,LOCATION2 and the LOCATION1 has gone the same,None
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,None
2910,"LOCATION2 area and LOCATION1 are pretty cool, but you'll pay top dollar for an apartment here",None
359,LOCATION2 got the LOCATION1 there which is great for shopping,None
2630,"LOCATION2 has a much richer history , and just has a much nicer population Yes , LOCATION1 is a lovely area",None
2874,LOCATION2 has always been safe like most outer boroughs south of the river ( excluding LOCATION1 ) this is mainly due to there being no tube so most people do not realise that it is even there,None
2061,"LOCATION2 has always been the most changing part of London , from the changes made to the LOCATION1 , the regeneration in inland parts , it is a very beautiful area , and the people are nice",None
2835,"LOCATION2 has portobello road , its very villagey and stylish , as is LOCATION1",None
1601,LOCATION2 in LOCATION1 (London borough of richmond) is pretty good,None
1540,LOCATION2 is KT6 ; LOCATION1 is HA5 ect,None
2948,"LOCATION2 is a Jewish area , as is LOCATION1 which is right next to it",None
2557,"LOCATION2 is a bit far out, as is LOCATION1",None
2689,"LOCATION2 is a case-in-point , most of LOCATION1 is pleasant , LOCATION2 is one of the few parts that is n't",None
2840,"LOCATION2 is a fairly quiet suburban area , while LOCATION1 is a little rough around the edges",None
2947,"LOCATION2 is a nice area , I know someone who lives there and has raised 3 kids there and she has no complaints but she likes to go over to LOCATION1 for nightlife",None
2721,"LOCATION2 is also a nice place to live , and being on the outskirts of London , will be cheaper than most areas of London LOCATION1 is such an amazing place , nothing like the centre of London",None
2897,"LOCATION2 is also in Zone 1, easier to get access to Central London/LOCATION1",None
2916,"LOCATION2 is great if you want to live in the East End , with all the nightlife LOCATION1 has to offer",None
893,LOCATION2 is in LOCATION1,None
2728,LOCATION2 is mainly fine although the part of it known a LOCATION1 is not great,None
2648,"LOCATION2 is nice family area , LOCATION1 is also lovely ( it is near Hampton Court ) House prices are not an issue",None
2968,"LOCATION2 is nice family area , LOCATION1 is also lovely ( it is near Hampton Court ) You ca n't really pick areas of London that are ` safe ' all the time",None
2960,"LOCATION2 is nice too , or you could try LOCATION1 which is about 15 mins from the centre of London",None
2597,"LOCATION2 is nice, and so is LOCATION1",None
184,LOCATION2 is on the picadilly so you could always go north towards LOCATION1 and arsenal,None
2707,LOCATION2 is quite funky - you wo n't get anywhere closer to LOCATION1 for your budget,None
1224,"LOCATION2 is right next to LOCATION1, and shopping and basically the centre of London",None
1622,"LOCATION2 is where LOCATION1 United are based, and as they are a Premier League cluib, match days can get very busy",None
2667,LOCATION2 itself is a gorgeous ` village ' but LOCATION1 is also lovely,None
2027,LOCATION2 or LOCATION1,None
1736,LOCATION2 or LOCATION1 would have to be the snobbiest places,None
1864,LOCATION2 residents vote for a London Mayor are served by the Metropolitan Police so surely it's LOCATION1,None
165,LOCATION2 to be precise and have lived in LOCATION1 for most of my 49 years,None
3006,LOCATION2 where most houses have gardens and you are close to green spaces like LOCATION1,None
2575,"LOCATION2's not the safest place in the world, but you're close to the lovely LOCATION1",None
0,"LOCATION2, LOCATION1",None
2694,"LOCATION2, LOCATION1 are bith very nice :)",None
2770,"LOCATION2, LOCATION1, etc  are good places on the central line",None
81,"LOCATION2, LOCATION1, richmond",None
2848,"LOCATION2,LOCATION1  areas are young,cool and lively",None
775,LOCATION2/ LOCATION1,None
2971,"LOCATION2/LOCATION1 - Very nice area, pretty upmarket and popular with celebrities",None
2945,LOCATION2/LOCATION1 has some good clubs and very late bars,Positive
2912,LOCATION2/LOCATION1 is a good area,None
2915,LOCATION2/LOCATION1 is okay,None
2853,LOCATION2/LOCATION1 is pretty decent,None
2521,"LOCATION2/LOCATION1, Surrey",None
2021,LOCATION2; LOCATION1 Hi Beckie I hope the following can help you locate a low cost spay/neuter clinic in E,None
2741,"Like with LOCATION1, property with a LOCATION2 postcode is not terribly overpriced, because it's widely perceived not to be a fashionable area",None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",None
2757,"Loads of good neighbourhoods - I live in LOCATION1, used to live in LOCATION2 and adore both places",None
650,London (LOCATION2/LOCATION1/etc ) the going rate right now is about 200 per week,None
412,London in general includes areas like LOCATION2 and LOCATION1,None
8,Look at somewhere like LOCATION2 which is about half an hour from LOCATION1 so mabye if you have to travel at the other and and in Central London it may take an hour(without delays),None
2378,Lots of gangs not just from the Uk but also Jamaica and Eastern Europe LOCATION2 - A run down area with a few gangs LOCATION1 - Been home to gangs for over a hundred years,None
2955,Lots of places to go out and easy to get around town from LOCATION2 and LOCATION1 are both good,Positive
2434,"Mc' Donalds, MandS, W H Smith, LOCATION1 and head North  LOCATION2",None
2247,Me and my partner are moving to  LOCATION1 because im in Uni there and he just got a job at LOCATION2,None
667,Meanwhile here's a bunch of 360-pans of London  Near LOCATION2 the Fishcotheque:  By the railway bridge that goes over to LOCATION1,None
2181,"Millionaire's Row, LOCATION2 or LOCATION1",None
2669,Mind you LOCATION2 and LOCATION1 isn't that bad either,None
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,None
2806,Most of the other cheap areas like LOCATION2 or LOCATION1 are cheap and nasty From my experience the further out of London you live ( ie Zone 3 - 4 apposed to Zone 1 or 2 ) the cheaper rent becomes,None
2925,"Most places in London (except places such as LOCATION1, LOCATION2 etc) are mixed",None
1765,"My daughter and her friend just got a flat in LOCATION1, LOCATION2 for 1000 a month",None
3003,"My fav's are LOCATION1, LOCATION2",None
1233,My friends Lived in one of these Blocks of Flats and on the estate there were 40 Blocks all the same with no trees concrete yards and Behind the LOCATION1 Cricket Ground Most are still Standing My school was 4 stories High the tallest in LOCATION2 before WW2 Built in about 1868 and is still a school I paid them a Visit in 2007.I'm a teenage girl who would like to leave these Unites States of America I've always lived in  And spend a summer in London,None
2516,NW11 is the LOCATION1/LOCATION2 Garden Suburb area,None
1465,"Nasty places, LOCATION1, Turnpike Lane, Manor House (basically the lower half of the jubilee line before LOCATION2",None
2577,"Neighbouring LOCATION2 and neighbouring LOCATION1 have good public transport , shopping , cinemas , theatre , restaurants and nightlife",Positive
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,None
2233,"Nobody speaks english, you are twice as likely to get pickpocketed in central London than anywhere else in the uk, plus stray out of the centre and you come across some of the worst suburbs in the country (LOCATION2 LOCATION1 eastham ) etc, so all in all  is London really worthy of the hype",None
334,North West: LOCATION1 LOCATION2 wembley   x,None
1574,"North is a bit like LOCATION1 at its worst  One of LOCATION2's attractions is that because of the varied areas, there is a great choice of housing at all prices",None
1983,North of a major road junction called LOCATION1 Corner it becomes LOCATION2,None
739,"North: LOCATION2, LOCATION1, Archway  These pretty Zone 2 suburbs have a village atmosphere, with leafy parks, pubs and fancy restaurants",None
1987,Nowadays LOCATION1 is probably one of the safer areas of LOCATION2,None
2876,"OK  LOCATION2 looks nice, or LOCATION1",None
1249,"On 60k in Reading,/ London not so sure We live about an hour from the centre of London in Surrey (Byfleet - which is between LOCATION2 and LOCATION1)",None
1723,"On balance - LOCATION2 for daytime stuff, LOCATION1 for evening",None
1890,On the amount mentioned above is it possible to live in central London (near LOCATION1 Station as I need to access the LOCATION2 Express),None
2489,One is located in LOCATION2 (LOCATION1),None
2663,One really nice area is LOCATION2 or LOCATION1,None
2600,"Opt to live in suburb such as LOCATION2, LOCATION1, etc is an alternative",None
2919,Or you can cross the river and live in LOCATION1 or LOCATION2 which are also nice,None
2981,Or you could live somewhere which is up and coming like LOCATION1 or LOCATION2,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",None
2566,"Other people have mentioned LOCATION2, but this borough is pretty expensive, especially LOCATION1",None
2133,"Other places which are now part of London, such as LOCATION2, LOCATION1 etc etc, were little more than small villages or hamlets",None
2647,"Other than that, areas  such as  LOCATION1, LOCATION2 in Surrey, are nice and have a direct train to London for easy commuting",None
2541,"Out east like LOCATION1 and LOCATION2 is also cool, a little cheaper, but still not cheap",None
2852,Overall the west London area of LOCATION1 and LOCATION2 is a nice residential area,None
2830,Parts of LOCATION1 and LOCATION2 are very nice too,None
2370,Parts of LOCATION2 are expensive like LOCATION1 but there are still lots on offer,None
2581,"Personally , I prefer LOCATION2 , it has a busy cosmopolitan feel whereas LOCATION1 has an unfinished quality",None
2404,"Personally, I would prefer LOCATION1 for its proximity to LOCATION2, a nice part of the Thames and Richmond Park",None
3011,"Personally, I'm not much of a fan of LOCATION2 but I do occasionally go to LOCATION1 to shop",None
992,"Places like  LOCATION1, LOCATION2",None
2565,"Places like LOCATION1 and LOCATION2 really are not that bad ,",None
537,Prices in LOCATION2 are on a par with LOCATION1,None
284,"Probably the widest is the road between LOCATION2 and LOCATION1 corner, called Park Lane",None
1450,"Rent and house prices are reasonable, considering the nice location  I thought LOCATION1 was called South LOCATION2 now",None
2733,Rich people live in LOCATION1 or LOCATION2,None
2815,"Right now I am pretty satisfied with the Beaufort Park at LOCATION2, but some ppl says LOCATION1 is a horribly unsafe neighbourhood",None
2057,SUSSEX GARDENS OH AND SORRY BUT YOUR HOTELS IN LOCATION2 AND LOCATION1 AREA,None
2359,"See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a LOCATION2 of Greater London",None
225,See listings at  After the trains stop running you can catch the N87 night bus from Trafalgar Square (LOCATION2) in central London to LOCATION1,None
904,Someone suggested LOCATION1 Here 's a link to double rooms available in flatshares north of the river ( including LOCATION2 ) under 140 .,None
4,"Sometimes I have called my sister at lunch time, and it's raining in LOCATION1, but not in LOCATION2",None
2662,Somewhere like LOCATION1 or LOCATION2 would be a nice comprimise,None
2072,"Sorry babe, that's not how it works here  LOCATION1 around LOCATION2",None
2834,South London communities like LOCATION2 and LOCATION1 have high proportion of Afro-Caribbeans,None
2658,South east  I'd say LOCATION1 and LOCATION2,None
2659,Stay away form LOCATION2 and LOCATION1,None
141,Still in Greater London area  West London - LOCATION1 or LOCATION2,None
994,Take a river cruise from LOCATION2 to LOCATION1 and back - a bit touristy but I still enjoy doing it and I live here,None
2906,Thank you Neither LOCATION2 nor LOCATION1 has great public transport links as they are both at the end of a District Line connection,None
1405,Thank you so much for your help in advance  To reach LOCATION2 from LOCATION1 take the Underground (Subway),None
2668,"Thanks LOCATION1 has highest average living costs but is safest and poshest , LOCATION2 is the roughest area but cheapest all round ,",None
1616,That selection is what I'd consider to be the nicest  You would also like LOCATION2 and LOCATION1 if you aren't ruling out suburban places close to London,None
2977,"The Chinese lived mostly in LOCATION1 in those days they,congregate in LOCATION2,which used to be the stronghold of the Italians",None
2365,"The LOCATION1 event was actually moved to LOCATION2, I gather",None
2931,"The LOCATION1 is massively varied and goes between areas you would not enter at night to other areas where houses coost a Million I advise you to get a rental agent It is not a good area,LOCATION2 in general can be quite rough",None
1946,The LOCATION1/LOCATION2/LOCATION1 area is also lovely (I lived there for eight months and loved it) and again fairly reasonable and with good transport,None
2642,The LOCATION2 / LOCATION1 corridor is quite nice,None
1713,The LOCATION2 complex at LOCATION1,None
990,"The LOCATION2 is East London, although confusingly, LOCATION1 is the West side of Central London,",None
2814,"The LOCATION2/LOCATION1 area in South London is really lively ; loads of bars, pubs and restaurants",Positive
1803,"The London borough of LOCATION1 ( pronunciation ( helpinfo ) ) is a London borough of LOCATION2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London",None
1729,The Media types like to live in LOCATION2 or LOCATION1,None
2885,"The Natural History Museum and other main museums are in LOCATION2, and Harrods is nearby along LOCATION1",None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),None
1236,The area between LOCATION2 and LOCATION1 is considered the least appealing,None
168,The area to the east of Upper Street around the LOCATION2 LOCATION1,None
2827,"The areas you want to look at are, LOCATION1 and LOCATION2",None
2875,The best and safest place is LOCATION2 or LOCATION1,None
2666,The best areas but not the cheapest are LOCATION2 and LOCATION1,None
2615,The best areas by far are the aforementioned LOCATION2 and also LOCATION1 (which straddles the boundary of the two boroughs),None
2717,The big shopping centres are also worth a look - Westfield at either LOCATION1 or LOCATION2,None
2870,The boroughs of LOCATION1 and LOCATION2 offer the best combination of cheap and safe,None
2862,"The cheapest place to live in London will be in mid London (such as LOCATION1, LOCATION2) but these places will not necessarily have the best crime rates, houses, or open spaces",None
1081,The church is st mary le LOCATION1 LOCATION2 google it,None
710,The majority of London's outer suburbs are very similar to LOCATION2 and LOCATION1,None
2673,The more affluent areas such as LOCATION1 and LOCATION2 would mean you spending around a million on a house or large flat,None
3010,"The most dangerous areas of London - places like LOCATION2, LOCATION1  have a very low Muslim population",None
2903,The most upmarket part is LOCATION1 or  LOCATION2 which is the location of the famous public school,None
2255,"The nearest tube to the Lyceum Theatre is LOCATION2, which is direct on the Piccadilly line from LOCATION1",None
2765,"The neighborhood is good going towards LOCATION1 / LOCATION2 and is mostly middle aged / other students , who will have moved out during August anyway",None
1840,The only other option I can think of is to live near LOCATION1 or LOCATION2 Stations,None
2704,The trains are great from South London and go very regularly into LOCATION2 and LOCATION1,None
1415,Then finally I moved to LOCATION1 in LOCATION2 which was cheap but I personally didnt like it there,None
33,Then it's a journey between zones 2 and 3. If travel between LOCATION1 and LOCATION2(Z4),None
1223,"There are 4 international airports LOCATION1, Gatwick, LOCATION2 and Luton",None
1160,There are also classical music venues such as the LOCATION2 and the LOCATION1,None
2716,There are also the LOCATION1 and LOCATION2 areas where you might find some streets that are not too bad,None
2629,"There are bad areas, mostly in LOCATION2 and LOCATION1",None
2592,"There are cafes and restaurants in LOCATION1, LOCATION2, and top of the Hill near the church",None
2819,"There are great transport links to LOCATION1 and LOCATION2 on the mainline trains, loads of buses,",None
2661,"There are loads of other areas to go out but these are the main ones  LOCATION1, or LOCATION2",Positive
353,"There are loads of parks, Bishops Parks, LOCATION1 Palace Gardens, Eel Brook Common, Parsons Green, LOCATION2 and Hurlingham Park",None
2241,There are lots of DLR stops on the LOCATION1 to the south of LOCATION2,None
2240,"There are many deprived areas of London, LOCATION1 being the worst by the way in LOCATION2",None
2911,"There are nice bits of LOCATION2 , just like LOCATION1 has nice bits",None
2913,There are only a few places in London I would NEVER live in e g  LOCATION1  LOCATION2,None
1205,There are smaller villages around LOCATION1 with access to the main rail line to LOCATION2,None
1178,"There were definitely more groups of young men roaming the streets in LOCATION1, compared to where I lived (LOCATION2)",None
2766,Theres not much in LOCATION1 and LOCATION2 but yeah,None
2818,They are some nice areas in LOCATION2 especially around E9 near LOCATION1,None
1853,This is a back street of LOCATION2 and the beginning of LOCATION1,None
2601,This is also close to LOCATION1 and LOCATION2 where there are loads of bars/clubs and is a really good night out,Positive
687,This may sound stupid but whenever I visit a rough part of London such a as LOCATION2 or LOCATION1 I really enjoy it there,None
1653,"Thus if a person comes from a family of Arsenal supporters, you'll find that the support goes right back to Great Grandfather who stood in the fog at the original Arsenal ground at LOCATION2 way back when Queen LOCATION1 was on the frone",None
2907,To be fair if I was bringing a family round that area I would probably look into the LOCATION2 and LOCATION1 London boroughs more,None
2307,Trains from LOCATION1 are very frequent to LOCATION2 in 13 minutes with First Capital Connect,None
2929,Try LOCATION1  (cheap accomopdation+food)  Avoid LOCATION2 (not safe for night travels),None
2677,Try LOCATION1 or LOCATION2,None
2558,Try LOCATION1 or LOCATION2,None
